trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
2783,2025-12-01 08:15:00,2025-12-01 09:00:00,SHORT,2837.75,2834.46,3.29
2784,2025-12-01 09:00:00,2025-12-01 10:30:00,LONG,2834.46,2842.62,8.16
2785,2025-12-01 10:30:00,2025-12-01 14:15:00,SHORT,2842.62,2820.31,22.31
2786,2025-12-01 14:15:00,2025-12-01 15:45:00,LONG,2820.31,2745.72,-74.59
2787,2025-12-01 15:45:00,2025-12-01 20:15:00,SHORT,2745.72,2749.23,-3.51
2788,2025-12-01 20:15:00,2025-12-01 23:15:00,LONG,2749.23,2812.88,63.65
2789,2025-12-01 23:15:00,2025-12-02 01:30:00,SHORT,2812.88,2797.17,15.71
2790,2025-12-02 01:30:00,2025-12-02 03:00:00,LONG,2797.17,2802.51,5.34
2791,2025-12-02 03:00:00,2025-12-02 03:45:00,SHORT,2802.51,2804.55,-2.04
2792,2025-12-02 03:45:00,2025-12-02 05:15:00,LONG,2804.55,2799.8,-4.75
2793,2025-12-02 05:15:00,2025-12-02 06:00:00,SHORT,2799.8,2802.1,-2.3
2794,2025-12-02 06:00:00,2025-12-02 07:30:00,LONG,2802.1,2806.43,4.33
2795,2025-12-02 07:30:00,2025-12-02 09:00:00,SHORT,2806.43,2802.99,3.44
2796,2025-12-02 09:00:00,2025-12-02 09:45:00,LONG,2802.99,2798.05,-4.94
2797,2025-12-02 09:45:00,2025-12-02 10:30:00,SHORT,2798.05,2812.43,-14.38
2798,2025-12-02 10:30:00,2025-12-02 12:45:00,LONG,2812.43,2827.86,15.43
2799,2025-12-02 12:45:00,2025-12-02 13:30:00,SHORT,2827.86,2839.95,-12.09
2800,2025-12-02 13:30:00,2025-12-02 16:30:00,LONG,2839.95,2989.22,149.27
2801,2025-12-02 16:30:00,2025-12-02 19:30:00,SHORT,2989.22,3022.86,-33.64
2802,2025-12-02 19:30:00,2025-12-02 20:15:00,LONG,3022.86,2983.79,-39.07
2803,2025-12-02 20:15:00,2025-12-02 21:45:00,SHORT,2983.79,2995.45,-11.66
2804,2025-12-02 21:45:00,2025-12-02 23:15:00,LONG,2995.45,3008.15,12.7
2805,2025-12-02 23:15:00,2025-12-03 00:45:00,SHORT,3008.15,3003.2,4.95
2806,2025-12-03 00:45:00,2025-12-03 03:00:00,LONG,3003.2,3028.72,25.52
2807,2025-12-03 03:00:00,2025-12-03 04:30:00,SHORT,3028.72,3052.97,-24.25
2808,2025-12-03 04:30:00,2025-12-03 06:45:00,LONG,3052.97,3067.21,14.24
2809,2025-12-03 06:45:00,2025-12-03 09:45:00,SHORT,3067.21,3060.64,6.57
2810,2025-12-03 09:45:00,2025-12-03 11:15:00,LONG,3060.64,3070.57,9.93
2811,2025-12-03 11:15:00,2025-12-03 12:00:00,SHORT,3070.57,3073.47,-2.9
2812,2025-12-03 12:00:00,2025-12-03 14:15:00,LONG,3073.47,3074.12,0.65
2813,2025-12-03 14:15:00,2025-12-03 15:45:00,SHORT,3074.12,3086.12,-12.0
2814,2025-12-03 15:45:00,2025-12-03 19:30:00,LONG,3086.12,3120.4,34.28
2815,2025-12-03 19:30:00,2025-12-03 20:15:00,SHORT,3120.4,3126.74,-6.34
2816,2025-12-03 20:15:00,2025-12-04 01:30:00,LONG,3126.74,3218.01,91.27
2817,2025-12-04 01:30:00,2025-12-04 02:15:00,SHORT,3218.01,3213.19,4.82
2818,2025-12-04 02:15:00,2025-12-04 03:45:00,LONG,3213.19,3210.13,-3.06
2819,2025-12-04 03:45:00,2025-12-04 06:45:00,SHORT,3210.13,3205.13,5.0
2820,2025-12-04 06:45:00,2025-12-04 07:30:00,LONG,3205.13,3197.79,-7.34
2821,2025-12-04 07:30:00,2025-12-04 09:45:00,SHORT,3197.79,3200.04,-2.25
2822,2025-12-04 09:45:00,2025-12-04 10:30:00,LONG,3200.04,3193.28,-6.76
2823,2025-12-04 10:30:00,2025-12-04 13:30:00,SHORT,3193.28,3174.56,18.72
2824,2025-12-04 13:30:00,2025-12-04 15:00:00,LONG,3174.56,3180.0,5.44
2825,2025-12-04 15:00:00,2025-12-04 15:45:00,SHORT,3180.0,3208.15,-28.15
2826,2025-12-04 15:45:00,2025-12-04 17:15:00,LONG,3208.15,3162.92,-45.23
2827,2025-12-04 17:15:00,2025-12-04 20:15:00,SHORT,3162.92,3116.61,46.31
2828,2025-12-04 20:15:00,2025-12-04 23:15:00,LONG,3116.61,3137.91,21.3
2829,2025-12-04 23:15:00,2025-12-05 00:45:00,SHORT,3137.91,3146.68,-8.77
2830,2025-12-05 00:45:00,2025-12-05 03:45:00,LONG,3146.68,3170.98,24.3
2831,2025-12-05 03:45:00,2025-12-05 06:45:00,SHORT,3170.98,3169.07,1.91
2832,2025-12-05 06:45:00,2025-12-05 08:15:00,LONG,3169.07,3159.84,-9.23
2833,2025-12-05 08:15:00,2025-12-05 10:30:00,SHORT,3159.84,3145.28,14.56
2834,2025-12-05 10:30:00,2025-12-05 13:30:00,LONG,3145.28,3096.83,-48.45
2835,2025-12-05 13:30:00,2025-12-05 15:00:00,SHORT,3096.83,3141.46,-44.63
2836,2025-12-05 15:00:00,2025-12-05 16:30:00,LONG,3141.46,3015.83,-125.63
2837,2025-12-05 16:30:00,2025-12-05 18:00:00,SHORT,3015.83,3051.25,-35.42
2838,2025-12-05 18:00:00,2025-12-05 18:45:00,LONG,3051.25,3007.53,-43.72
2839,2025-12-05 18:45:00,2025-12-05 19:30:00,SHORT,3007.53,3030.39,-22.86
2840,2025-12-05 19:30:00,2025-12-05 21:00:00,LONG,3030.39,3033.73,3.34
2841,2025-12-05 21:00:00,2025-12-05 22:30:00,SHORT,3033.73,3030.9,2.83
2842,2025-12-05 22:30:00,2025-12-05 23:15:00,LONG,3030.9,3022.5,-8.4
2843,2025-12-05 23:15:00,2025-12-06 00:00:00,SHORT,3022.5,3017.08,5.42
2844,2025-12-06 00:00:00,2025-12-06 02:15:00,LONG,3017.08,3022.58,5.5
2845,2025-12-06 02:15:00,2025-12-06 03:00:00,SHORT,3022.58,3042.99,-20.41
2846,2025-12-06 03:00:00,2025-12-06 04:30:00,LONG,3042.99,3032.51,-10.48
2847,2025-12-06 04:30:00,2025-12-06 05:15:00,SHORT,3032.51,3037.8,-5.29
2848,2025-12-06 05:15:00,2025-12-06 06:45:00,LONG,3037.8,3039.43,1.63
2849,2025-12-06 06:45:00,2025-12-06 09:45:00,SHORT,3039.43,3030.0,9.43
2850,2025-12-06 09:45:00,2025-12-06 12:45:00,LONG,3030.0,3031.65,1.65
2851,2025-12-06 12:45:00,2025-12-06 13:30:00,SHORT,3031.65,3038.95,-7.3
2852,2025-12-06 13:30:00,2025-12-06 17:15:00,LONG,3038.95,3059.78,20.83
2853,2025-12-06 17:15:00,2025-12-06 18:00:00,SHORT,3059.78,3055.47,4.31
2854,2025-12-06 18:00:00,2025-12-06 18:45:00,LONG,3055.47,3042.41,-13.06
2855,2025-12-06 18:45:00,2025-12-06 20:15:00,SHORT,3042.41,3038.16,4.25
2856,2025-12-06 20:15:00,2025-12-06 23:15:00,LONG,3038.16,3030.36,-7.8
2857,2025-12-06 23:15:00,2025-12-07 00:00:00,SHORT,3030.36,3034.24,-3.88
2858,2025-12-07 00:00:00,2025-12-07 02:15:00,LONG,3034.24,3046.23,11.99
2859,2025-12-07 02:15:00,2025-12-07 03:00:00,SHORT,3046.23,3052.8,-6.57
2860,2025-12-07 03:00:00,2025-12-07 04:30:00,LONG,3052.8,3045.46,-7.34
2861,2025-12-07 04:30:00,2025-12-07 06:45:00,SHORT,3045.46,3048.34,-2.88
2862,2025-12-07 06:45:00,2025-12-07 07:30:00,LONG,3048.34,3032.87,-15.47
2863,2025-12-07 07:30:00,2025-12-07 10:30:00,SHORT,3032.87,3040.99,-8.12
2864,2025-12-07 10:30:00,2025-12-07 12:00:00,LONG,3040.99,3042.01,1.02
2865,2025-12-07 12:00:00,2025-12-07 12:45:00,SHORT,3042.01,3049.12,-7.11
2866,2025-12-07 12:45:00,2025-12-07 13:30:00,LONG,3049.12,3030.89,-18.23
2867,2025-12-07 13:30:00,2025-12-07 15:45:00,SHORT,3030.89,3027.01,3.88
2868,2025-12-07 15:45:00,2025-12-07 19:30:00,LONG,3027.01,3139.0,111.99
2869,2025-12-07 19:30:00,2025-12-08 00:00:00,SHORT,3139.0,3047.08,91.92
2870,2025-12-08 00:00:00,2025-12-08 03:45:00,LONG,3047.08,3111.01,63.93
2871,2025-12-08 03:45:00,2025-12-08 04:30:00,SHORT,3111.01,3124.9,-13.89
2872,2025-12-08 04:30:00,2025-12-08 06:00:00,LONG,3124.9,3127.21,2.31
2873,2025-12-08 06:00:00,2025-12-08 06:45:00,SHORT,3127.21,3130.53,-3.32
2874,2025-12-08 06:45:00,2025-12-08 08:15:00,LONG,3130.53,3132.24,1.71
2875,2025-12-08 08:15:00,2025-12-08 09:00:00,SHORT,3132.24,3165.39,-33.15
2876,2025-12-08 09:00:00,2025-12-08 10:30:00,LONG,3165.39,3159.39,-6.0
2877,2025-12-08 10:30:00,2025-12-08 13:30:00,SHORT,3159.39,3150.81,8.58
2878,2025-12-08 13:30:00,2025-12-08 15:00:00,LONG,3150.81,3109.9,-40.91
2879,2025-12-08 15:00:00,2025-12-08 16:30:00,SHORT,3109.9,3124.99,-15.09
2880,2025-12-08 16:30:00,2025-12-08 22:30:00,LONG,3124.99,3124.54,-0.45
2881,2025-12-08 22:30:00,2025-12-09 03:45:00,SHORT,3124.54,3129.26,-4.72
2882,2025-12-09 03:45:00,2025-12-09 05:15:00,LONG,3129.26,3105.31,-23.95
2883,2025-12-09 05:15:00,2025-12-09 07:30:00,SHORT,3105.31,3124.83,-19.52
2884,2025-12-09 07:30:00,2025-12-09 09:00:00,LONG,3124.83,3120.27,-4.56
2885,2025-12-09 09:00:00,2025-12-09 10:30:00,SHORT,3120.27,3102.52,17.75
2886,2025-12-09 10:30:00,2025-12-09 11:15:00,LONG,3102.52,3106.16,3.64
2887,2025-12-09 11:15:00,2025-12-09 12:00:00,SHORT,3106.16,3116.49,-10.33
2888,2025-12-09 12:00:00,2025-12-09 14:15:00,LONG,3116.49,3111.86,-4.63
2889,2025-12-09 14:15:00,2025-12-09 15:00:00,SHORT,3111.86,3123.96,-12.1
2890,2025-12-09 15:00:00,2025-12-09 18:00:00,LONG,3123.96,3377.72,253.76
2891,2025-12-09 18:00:00,2025-12-10 03:00:00,SHORT,3377.72,3312.92,64.8
2892,2025-12-10 03:00:00,2025-12-10 04:30:00,LONG,3312.92,3320.79,7.87
2893,2025-12-10 04:30:00,2025-12-10 05:15:00,SHORT,3320.79,3318.28,2.51
2894,2025-12-10 05:15:00,2025-12-10 07:30:00,LONG,3318.28,3320.54,2.26
2895,2025-12-10 07:30:00,2025-12-10 08:15:00,SHORT,3320.54,3327.36,-6.82
2896,2025-12-10 08:15:00,2025-12-10 09:00:00,LONG,3327.36,3319.25,-8.11
2897,2025-12-10 09:00:00,2025-12-10 09:45:00,SHORT,3319.25,3347.89,-28.64
2898,2025-12-10 09:45:00,2025-12-10 10:30:00,LONG,3347.89,3319.34,-28.55
2899,2025-12-10 10:30:00,2025-12-10 12:00:00,SHORT,3319.34,3311.52,7.82
2900,2025-12-10 12:00:00,2025-12-10 14:15:00,LONG,3311.52,3326.81,15.29
2901,2025-12-10 14:15:00,2025-12-10 16:30:00,SHORT,3326.81,3354.99,-28.18
2902,2025-12-10 16:30:00,2025-12-10 19:30:00,LONG,3354.99,3366.6,11.61
2903,2025-12-10 19:30:00,2025-12-10 20:15:00,SHORT,3366.6,3401.15,-34.55
2904,2025-12-10 20:15:00,2025-12-10 21:00:00,LONG,3401.15,3353.47,-47.68
2905,2025-12-10 21:00:00,2025-12-11 04:30:00,SHORT,3353.47,3195.4,158.07
2906,2025-12-11 04:30:00,2025-12-11 05:15:00,LONG,3195.4,3206.57,11.17
2907,2025-12-11 05:15:00,2025-12-11 06:00:00,SHORT,3206.57,3208.49,-1.92
2908,2025-12-11 06:00:00,2025-12-11 06:45:00,LONG,3208.49,3202.77,-5.72
2909,2025-12-11 06:45:00,2025-12-11 09:00:00,SHORT,3202.77,3200.6,2.17
2910,2025-12-11 09:00:00,2025-12-11 09:45:00,LONG,3200.6,3198.56,-2.04
2911,2025-12-11 09:45:00,2025-12-11 11:15:00,SHORT,3198.56,3196.5,2.06
2912,2025-12-11 11:15:00,2025-12-11 12:00:00,LONG,3196.5,3190.82,-5.68
2913,2025-12-11 12:00:00,2025-12-11 12:45:00,SHORT,3190.82,3199.14,-8.32
2914,2025-12-11 12:45:00,2025-12-11 13:30:00,LONG,3199.14,3193.53,-5.61
2915,2025-12-11 13:30:00,2025-12-11 16:30:00,SHORT,3193.53,3188.21,5.32
2916,2025-12-11 16:30:00,2025-12-11 18:00:00,LONG,3188.21,3196.19,7.98
2917,2025-12-11 18:00:00,2025-12-11 18:45:00,SHORT,3196.19,3203.47,-7.28
2918,2025-12-11 18:45:00,2025-12-11 22:30:00,LONG,3203.47,3239.9,36.43
2919,2025-12-11 22:30:00,2025-12-12 00:00:00,SHORT,3239.9,3230.46,9.44
2920,2025-12-12 00:00:00,2025-12-12 00:45:00,LONG,3230.46,3189.24,-41.22
2921,2025-12-12 00:45:00,2025-12-12 01:30:00,SHORT,3189.24,3234.61,-45.37
2922,2025-12-12 01:30:00,2025-12-12 03:45:00,LONG,3234.61,3245.49,10.88
2923,2025-12-12 03:45:00,2025-12-12 06:00:00,SHORT,3245.49,3264.08,-18.59
2924,2025-12-12 06:00:00,2025-12-12 08:15:00,LONG,3264.08,3239.04,-25.04
2925,2025-12-12 08:15:00,2025-12-12 09:00:00,SHORT,3239.04,3246.04,-7.0
2926,2025-12-12 09:00:00,2025-12-12 11:15:00,LONG,3246.04,3233.2,-12.84
2927,2025-12-12 11:15:00,2025-12-12 12:00:00,SHORT,3233.2,3238.07,-4.87
2928,2025-12-12 12:00:00,2025-12-12 12:45:00,LONG,3238.07,3247.57,9.5
2929,2025-12-12 12:45:00,2025-12-12 17:15:00,SHORT,3247.57,3063.43,184.14
2930,2025-12-12 17:15:00,2025-12-12 19:30:00,LONG,3063.43,3068.16,4.73
2931,2025-12-12 19:30:00,2025-12-12 21:00:00,SHORT,3068.16,3085.77,-17.61
2932,2025-12-12 21:00:00,2025-12-13 00:00:00,LONG,3085.77,3090.06,4.29
2933,2025-12-13 00:00:00,2025-12-13 01:30:00,SHORT,3090.06,3080.59,9.47
2934,2025-12-13 01:30:00,2025-12-13 03:00:00,LONG,3080.59,3089.25,8.66
2935,2025-12-13 03:00:00,2025-12-13 03:45:00,SHORT,3089.25,3089.85,-0.6
2936,2025-12-13 03:45:00,2025-12-13 04:30:00,LONG,3089.85,3091.15,1.3
2937,2025-12-13 04:30:00,2025-12-13 06:00:00,SHORT,3091.15,3087.43,3.72
2938,2025-12-13 06:00:00,2025-12-13 11:15:00,LONG,3087.43,3124.6,37.17
2939,2025-12-13 11:15:00,2025-12-13 14:15:00,SHORT,3124.6,3097.45,27.15
2940,2025-12-13 14:15:00,2025-12-13 15:45:00,LONG,3097.45,3109.63,12.18
2941,2025-12-13 15:45:00,2025-12-13 18:45:00,SHORT,3109.63,3101.8,7.83
2942,2025-12-13 18:45:00,2025-12-13 19:30:00,LONG,3101.8,3110.73,8.93
2943,2025-12-13 19:30:00,2025-12-13 21:45:00,SHORT,3110.73,3111.63,-0.9
2944,2025-12-13 21:45:00,2025-12-14 00:00:00,LONG,3111.63,3112.31,0.68
2945,2025-12-14 00:00:00,2025-12-14 00:45:00,SHORT,3112.31,3119.31,-7.0
2946,2025-12-14 00:45:00,2025-12-14 03:45:00,LONG,3119.31,3118.96,-0.35
2947,2025-12-14 03:45:00,2025-12-14 06:00:00,SHORT,3118.96,3111.54,7.42
2948,2025-12-14 06:00:00,2025-12-14 07:30:00,LONG,3111.54,3110.91,-0.63
2949,2025-12-14 07:30:00,2025-12-14 08:15:00,SHORT,3110.91,3117.1,-6.19
2950,2025-12-14 08:15:00,2025-12-14 09:00:00,LONG,3117.1,3111.56,-5.54
2951,2025-12-14 09:00:00,2025-12-14 10:30:00,SHORT,3111.56,3106.21,5.35
2952,2025-12-14 10:30:00,2025-12-14 11:15:00,LONG,3106.21,3093.79,-12.42
2953,2025-12-14 11:15:00,2025-12-14 12:45:00,SHORT,3093.79,3098.54,-4.75
2954,2025-12-14 12:45:00,2025-12-14 13:30:00,LONG,3098.54,3089.8,-8.74
2955,2025-12-14 13:30:00,2025-12-14 14:15:00,SHORT,3089.8,3095.66,-5.86
2956,2025-12-14 14:15:00,2025-12-14 15:00:00,LONG,3095.66,3075.38,-20.28
2957,2025-12-14 15:00:00,2025-12-14 15:45:00,SHORT,3075.38,3084.51,-9.13
2958,2025-12-14 15:45:00,2025-12-14 17:15:00,LONG,3084.51,3081.79,-2.72
2959,2025-12-14 17:15:00,2025-12-14 18:00:00,SHORT,3081.79,3089.99,-8.2
2960,2025-12-14 18:00:00,2025-12-14 21:00:00,LONG,3089.99,3084.93,-5.06
2961,2025-12-14 21:00:00,2025-12-15 00:00:00,SHORT,3084.93,3060.3,24.63
2962,2025-12-15 00:00:00,2025-12-15 00:45:00,LONG,3060.3,3074.72,14.42
2963,2025-12-15 00:45:00,2025-12-15 01:30:00,SHORT,3074.72,3106.82,-32.1
2964,2025-12-15 01:30:00,2025-12-15 03:00:00,LONG,3106.82,3120.49,13.67
2965,2025-12-15 03:00:00,2025-12-15 05:15:00,SHORT,3120.49,3122.63,-2.14
2966,2025-12-15 05:15:00,2025-12-15 07:30:00,LONG,3122.63,3124.92,2.29
2967,2025-12-15 07:30:00,2025-12-15 08:15:00,SHORT,3124.92,3139.96,-15.04
2968,2025-12-15 08:15:00,2025-12-15 11:15:00,LONG,3139.96,3159.82,19.86
2969,2025-12-15 11:15:00,2025-12-15 12:00:00,SHORT,3159.82,3149.08,10.74
2970,2025-12-15 12:00:00,2025-12-15 13:30:00,LONG,3149.08,3136.88,-12.2
2971,2025-12-15 13:30:00,2025-12-15 14:15:00,SHORT,3136.88,3130.02,6.86
2972,2025-12-15 14:15:00,2025-12-15 15:00:00,LONG,3130.02,3034.31,-95.71
2973,2025-12-15 15:00:00,2025-12-15 19:30:00,SHORT,3034.31,2946.11,88.2
2974,2025-12-15 19:30:00,2025-12-15 20:15:00,LONG,2946.11,2924.57,-21.54
2975,2025-12-15 20:15:00,2025-12-15 21:45:00,SHORT,2924.57,2946.23,-21.66
2976,2025-12-15 21:45:00,2025-12-15 22:30:00,LONG,2946.23,2941.43,-4.8
2977,2025-12-15 22:30:00,2025-12-15 23:15:00,SHORT,2941.43,2959.89,-18.46
2978,2025-12-15 23:15:00,2025-12-16 00:45:00,LONG,2959.89,2942.3,-17.59
2979,2025-12-16 00:45:00,2025-12-16 06:00:00,SHORT,2942.3,2933.83,8.47
2980,2025-12-16 06:00:00,2025-12-16 07:30:00,LONG,2933.83,2920.43,-13.4
2981,2025-12-16 07:30:00,2025-12-16 08:15:00,SHORT,2920.43,2928.91,-8.48
2982,2025-12-16 08:15:00,2025-12-16 10:30:00,LONG,2928.91,2955.73,26.82
2983,2025-12-16 10:30:00,2025-12-16 11:15:00,SHORT,2955.73,2958.27,-2.54
2984,2025-12-16 11:15:00,2025-12-16 12:45:00,LONG,2958.27,2951.95,-6.32
2985,2025-12-16 12:45:00,2025-12-16 13:30:00,SHORT,2951.95,2932.56,19.39
2986,2025-12-16 13:30:00,2025-12-16 14:15:00,LONG,2932.56,2933.37,0.81
2987,2025-12-16 14:15:00,2025-12-16 15:00:00,SHORT,2933.37,2935.67,-2.3
2988,2025-12-16 15:00:00,2025-12-16 18:00:00,LONG,2935.67,2931.06,-4.61
2989,2025-12-16 18:00:00,2025-12-16 18:45:00,SHORT,2931.06,2952.13,-21.07
2990,2025-12-16 18:45:00,2025-12-16 19:30:00,LONG,2952.13,2945.31,-6.82
2991,2025-12-16 19:30:00,2025-12-16 20:15:00,SHORT,2945.31,2951.41,-6.1
2992,2025-12-16 20:15:00,2025-12-16 21:00:00,LONG,2951.41,2942.7,-8.71
2993,2025-12-16 21:00:00,2025-12-16 21:45:00,SHORT,2942.7,2951.44,-8.74
2994,2025-12-16 21:45:00,2025-12-16 23:15:00,LONG,2951.44,2953.5,2.06
2995,2025-12-16 23:15:00,2025-12-17 00:00:00,SHORT,2953.5,2951.31,2.19
2996,2025-12-17 00:00:00,2025-12-17 00:45:00,LONG,2951.31,2949.68,-1.63
2997,2025-12-17 00:45:00,2025-12-17 01:30:00,SHORT,2949.68,2955.45,-5.77
2998,2025-12-17 01:30:00,2025-12-17 02:15:00,LONG,2955.45,2947.97,-7.48
2999,2025-12-17 02:15:00,2025-12-17 03:00:00,SHORT,2947.97,2955.65,-7.68
3000,2025-12-17 03:00:00,2025-12-17 03:45:00,LONG,2955.65,2947.8,-7.85
3001,2025-12-17 03:45:00,2025-12-17 06:00:00,SHORT,2947.8,2941.23,6.57
3002,2025-12-17 06:00:00,2025-12-17 08:15:00,LONG,2941.23,2929.99,-11.24
3003,2025-12-17 08:15:00,2025-12-17 09:45:00,SHORT,2929.99,2923.25,6.74
3004,2025-12-17 09:45:00,2025-12-17 10:30:00,LONG,2923.25,2924.09,0.84
3005,2025-12-17 10:30:00,2025-12-17 11:15:00,SHORT,2924.09,2927.89,-3.8
3006,2025-12-17 11:15:00,2025-12-17 12:45:00,LONG,2927.89,2925.36,-2.53
3007,2025-12-17 12:45:00,2025-12-17 13:30:00,SHORT,2925.36,2933.71,-8.35
3008,2025-12-17 13:30:00,2025-12-17 15:45:00,LONG,2933.71,2904.66,-29.05
3009,2025-12-17 15:45:00,2025-12-17 21:00:00,SHORT,2904.66,2826.29,78.37
3010,2025-12-17 21:00:00,2025-12-17 21:45:00,LONG,2826.29,2819.93,-6.36
3011,2025-12-17 21:45:00,2025-12-17 22:30:00,SHORT,2819.93,2830.36,-10.43
3012,2025-12-17 22:30:00,2025-12-17 23:15:00,LONG,2830.36,2825.34,-5.02
3013,2025-12-17 23:15:00,2025-12-18 00:00:00,SHORT,2825.34,2831.84,-6.5
3014,2025-12-18 00:00:00,2025-12-18 00:45:00,LONG,2831.84,2836.27,4.43
3015,2025-12-18 00:45:00,2025-12-18 02:15:00,SHORT,2836.27,2834.8,1.47
3016,2025-12-18 02:15:00,2025-12-18 03:45:00,LONG,2834.8,2832.06,-2.74
3017,2025-12-18 03:45:00,2025-12-18 04:30:00,SHORT,2832.06,2840.21,-8.15
3018,2025-12-18 04:30:00,2025-12-18 05:15:00,LONG,2840.21,2827.06,-13.15
3019,2025-12-18 05:15:00,2025-12-18 06:45:00,SHORT,2827.06,2831.35,-4.29
3020,2025-12-18 06:45:00,2025-12-18 09:00:00,LONG,2831.35,2838.63,7.28
3021,2025-12-18 09:00:00,2025-12-18 09:45:00,SHORT,2838.63,2852.72,-14.09
3022,2025-12-18 09:45:00,2025-12-18 11:15:00,LONG,2852.72,2855.26,2.54
3023,2025-12-18 11:15:00,2025-12-18 12:00:00,SHORT,2855.26,2854.48,0.78
3024,2025-12-18 12:00:00,2025-12-18 16:30:00,LONG,2854.48,2951.06,96.58
3025,2025-12-18 16:30:00,2025-12-18 18:45:00,SHORT,2951.06,2827.58,123.48
3026,2025-12-18 18:45:00,2025-12-18 19:30:00,LONG,2827.58,2792.34,-35.24
3027,2025-12-18 19:30:00,2025-12-18 20:15:00,SHORT,2792.34,2792.29,0.05
3028,2025-12-18 20:15:00,2025-12-18 21:00:00,LONG,2792.29,2806.09,13.8
3029,2025-12-18 21:00:00,2025-12-18 21:45:00,SHORT,2806.09,2829.79,-23.7
3030,2025-12-18 21:45:00,2025-12-19 00:00:00,LONG,2829.79,2828.63,-1.16
3031,2025-12-19 00:00:00,2025-12-19 03:00:00,SHORT,2828.63,2869.33,-40.7
3032,2025-12-19 03:00:00,2025-12-19 06:00:00,LONG,2869.33,2920.2,50.87
3033,2025-12-19 06:00:00,2025-12-19 06:45:00,SHORT,2920.2,2948.01,-27.81
3034,2025-12-19 06:45:00,2025-12-19 10:30:00,LONG,2948.01,2952.26,4.25
3035,2025-12-19 10:30:00,2025-12-19 11:15:00,SHORT,2952.26,2963.08,-10.82
3036,2025-12-19 11:15:00,2025-12-19 12:45:00,LONG,2963.08,2956.19,-6.89
3037,2025-12-19 12:45:00,2025-12-19 13:30:00,SHORT,2956.19,2963.7,-7.51
3038,2025-12-19 13:30:00,2025-12-19 15:45:00,LONG,2963.7,2964.99,1.29
3039,2025-12-19 15:45:00,2025-12-19 16:30:00,SHORT,2964.99,2981.84,-16.85
3040,2025-12-19 16:30:00,2025-12-19 18:00:00,LONG,2981.84,2950.0,-31.84
3041,2025-12-19 18:00:00,2025-12-19 19:30:00,SHORT,2950.0,2992.08,-42.08
3042,2025-12-19 19:30:00,2025-12-19 20:15:00,LONG,2992.08,2989.21,-2.87
3043,2025-12-19 20:15:00,2025-12-19 21:00:00,SHORT,2989.21,2986.28,2.93
3044,2025-12-19 21:00:00,2025-12-19 21:45:00,LONG,2986.28,2977.86,-8.42
3045,2025-12-19 21:45:00,2025-12-19 22:30:00,SHORT,2977.86,2990.75,-12.89
3046,2025-12-19 22:30:00,2025-12-19 23:15:00,LONG,2990.75,2985.76,-4.99
3047,2025-12-19 23:15:00,2025-12-20 01:30:00,SHORT,2985.76,2975.99,9.77
3048,2025-12-20 01:30:00,2025-12-20 02:15:00,LONG,2975.99,2978.07,2.08
3049,2025-12-20 02:15:00,2025-12-20 03:00:00,SHORT,2978.07,2982.46,-4.39
3050,2025-12-20 03:00:00,2025-12-20 04:30:00,LONG,2982.46,2985.99,3.53
3051,2025-12-20 04:30:00,2025-12-20 07:30:00,SHORT,2985.99,2980.49,5.5
3052,2025-12-20 07:30:00,2025-12-20 09:00:00,LONG,2980.49,2984.49,4.0
3053,2025-12-20 09:00:00,2025-12-20 09:45:00,SHORT,2984.49,2983.16,1.33
3054,2025-12-20 09:45:00,2025-12-20 10:30:00,LONG,2983.16,2980.33,-2.83
3055,2025-12-20 10:30:00,2025-12-20 12:00:00,SHORT,2980.33,2991.25,-10.92
3056,2025-12-20 12:00:00,2025-12-20 12:45:00,LONG,2991.25,2989.3,-1.95
3057,2025-12-20 12:45:00,2025-12-20 15:00:00,SHORT,2989.3,2978.61,10.69
3058,2025-12-20 15:00:00,2025-12-20 16:30:00,LONG,2978.61,2976.25,-2.36
3059,2025-12-20 16:30:00,2025-12-20 17:15:00,SHORT,2976.25,2979.54,-3.29
3060,2025-12-20 17:15:00,2025-12-20 18:00:00,LONG,2979.54,2976.47,-3.07
3061,2025-12-20 18:00:00,2025-12-20 19:30:00,SHORT,2976.47,2978.8,-2.33
3062,2025-12-20 19:30:00,2025-12-20 21:45:00,LONG,2978.8,2978.9,0.1
3063,2025-12-20 21:45:00,2025-12-21 00:00:00,SHORT,2978.9,2977.33,1.57
3064,2025-12-21 00:00:00,2025-12-21 01:30:00,LONG,2977.33,2965.82,-11.51
3065,2025-12-21 01:30:00,2025-12-21 02:15:00,SHORT,2965.82,2968.47,-2.65
3066,2025-12-21 02:15:00,2025-12-21 03:00:00,LONG,2968.47,2970.5,2.03
3067,2025-12-21 03:00:00,2025-12-21 03:45:00,SHORT,2970.5,2972.81,-2.31
3068,2025-12-21 03:45:00,2025-12-21 06:00:00,LONG,2972.81,2975.65,2.84
3069,2025-12-21 06:00:00,2025-12-21 07:30:00,SHORT,2975.65,2977.3,-1.65
3070,2025-12-21 07:30:00,2025-12-21 11:15:00,LONG,2977.3,2998.33,21.03
3071,2025-12-21 11:15:00,2025-12-21 14:15:00,SHORT,2998.33,2963.99,34.34
3072,2025-12-21 14:15:00,2025-12-21 21:00:00,LONG,2963.99,2988.45,24.46
