trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
1760,2026-05-08 13:00:00,2026-05-08 14:30:00,SHORT,2278.5,2288.24,-9.74
1761,2026-05-08 14:30:00,2026-05-09 07:00:00,LONG,2288.24,2311.5,23.26
1762,2026-05-09 07:00:00,2026-05-09 07:15:00,SHORT,2311.5,2316.19,-4.69
1763,2026-05-09 07:15:00,2026-05-09 09:15:00,LONG,2316.19,2313.24,-2.95
1764,2026-05-09 09:15:00,2026-05-09 10:30:00,SHORT,2313.24,2313.89,-0.65
1765,2026-05-09 10:30:00,2026-05-09 13:15:00,LONG,2313.89,2313.63,-0.26
1766,2026-05-09 13:15:00,2026-05-09 17:00:00,SHORT,2313.63,2323.52,-9.89
1767,2026-05-09 17:00:00,2026-05-10 01:15:00,LONG,2323.52,2319.41,-4.12
1768,2026-05-10 01:15:00,2026-05-10 02:15:00,SHORT,2319.41,2324.56,-5.16
1769,2026-05-10 02:15:00,2026-05-10 03:15:00,LONG,2324.56,2325.45,0.88
1770,2026-05-10 03:15:00,2026-05-10 03:30:00,SHORT,2325.45,2328.25,-2.8
1771,2026-05-10 03:30:00,2026-05-10 06:15:00,LONG,2328.25,2327.47,-0.77
1772,2026-05-10 06:15:00,2026-05-10 06:30:00,SHORT,2327.47,2328.23,-0.76
1773,2026-05-10 06:30:00,2026-05-10 10:00:00,LONG,2328.23,2326.52,-1.7
1774,2026-05-10 10:00:00,2026-05-10 13:00:00,SHORT,2326.52,2325.85,0.68
1775,2026-05-10 13:00:00,2026-05-10 20:30:00,LONG,2325.85,2346.68,20.84
1776,2026-05-10 20:30:00,2026-05-10 22:00:00,SHORT,2346.68,2339.4,7.28
1777,2026-05-10 22:00:00,2026-05-11 02:15:00,LONG,2339.4,2347.74,8.34
1778,2026-05-11 02:15:00,2026-05-11 15:15:00,SHORT,2347.74,2329.03,18.71
1779,2026-05-11 15:15:00,2026-05-11 16:30:00,LONG,2329.03,2329.51,0.48
1780,2026-05-11 16:30:00,2026-05-11 17:30:00,SHORT,2329.51,2334.5,-4.99
1781,2026-05-11 17:30:00,2026-05-12 01:00:00,LONG,2334.5,2330.56,-3.94
1782,2026-05-12 01:00:00,2026-05-12 19:00:00,SHORT,2330.56,2282.56,48.0
1783,2026-05-12 19:00:00,2026-05-12 23:30:00,LONG,2282.56,2280.24,-2.32
1784,2026-05-12 23:30:00,2026-05-13 00:15:00,SHORT,2280.24,2281.26,-1.03
1785,2026-05-13 00:15:00,2026-05-13 12:15:00,LONG,2281.26,2300.0,18.74
1786,2026-05-13 12:15:00,2026-05-14 00:00:00,SHORT,2300.0,2261.6,38.4
1787,2026-05-14 00:00:00,2026-05-14 02:45:00,LONG,2261.6,2257.45,-4.15
1788,2026-05-14 02:45:00,2026-05-14 05:15:00,SHORT,2257.45,2260.85,-3.4
1789,2026-05-14 05:15:00,2026-05-14 09:30:00,LONG,2260.85,2258.15,-2.7
1790,2026-05-14 09:30:00,2026-05-14 10:00:00,SHORT,2258.15,2261.49,-3.34
1791,2026-05-14 10:00:00,2026-05-14 10:30:00,LONG,2261.49,2259.41,-2.08
1792,2026-05-14 10:30:00,2026-05-14 10:45:00,SHORT,2259.41,2262.42,-3.01
1793,2026-05-14 10:45:00,2026-05-14 12:15:00,LONG,2262.42,2248.91,-13.5
1794,2026-05-14 12:15:00,2026-05-14 14:15:00,SHORT,2248.91,2264.66,-15.75
1795,2026-05-14 14:15:00,2026-05-14 23:45:00,LONG,2264.66,2287.98,23.31
1796,2026-05-14 23:45:00,2026-05-15 00:00:00,SHORT,2287.98,2288.46,-0.49
1797,2026-05-15 00:00:00,2026-05-15 00:30:00,LONG,2288.46,2287.52,-0.95
1798,2026-05-15 00:30:00,2026-05-16 00:00:00,SHORT,2287.52,2226.34,61.18
1799,2026-05-16 00:00:00,2026-05-16 01:15:00,LONG,2226.34,2226.07,-0.27
1800,2026-05-16 01:15:00,2026-05-16 01:45:00,SHORT,2226.07,2226.74,-0.67
1801,2026-05-16 01:45:00,2026-05-16 04:30:00,LONG,2226.74,2223.57,-3.18
1802,2026-05-16 04:30:00,2026-05-16 04:45:00,SHORT,2223.57,2225.86,-2.29
1803,2026-05-16 04:45:00,2026-05-16 06:00:00,LONG,2225.86,2223.18,-2.68
1804,2026-05-16 06:00:00,2026-05-16 20:00:00,SHORT,2223.18,2181.56,41.62
1805,2026-05-16 20:00:00,2026-05-17 00:45:00,LONG,2181.56,2179.01,-2.55
1806,2026-05-17 00:45:00,2026-05-17 01:00:00,SHORT,2179.01,2180.83,-1.83
1807,2026-05-17 01:00:00,2026-05-17 01:15:00,LONG,2180.83,2177.54,-3.29
1808,2026-05-17 01:15:00,2026-05-17 03:30:00,SHORT,2177.54,2180.74,-3.2
1809,2026-05-17 03:30:00,2026-05-17 15:15:00,LONG,2180.74,2182.7,1.96
1810,2026-05-17 15:15:00,2026-05-17 18:45:00,SHORT,2182.7,2186.93,-4.23
1811,2026-05-17 18:45:00,2026-05-17 22:00:00,LONG,2186.93,2189.9,2.97
1812,2026-05-17 22:00:00,2026-05-18 11:30:00,SHORT,2189.9,2117.43,72.47
1813,2026-05-18 11:30:00,2026-05-18 14:15:00,LONG,2117.43,2115.93,-1.5
1814,2026-05-18 14:15:00,2026-05-18 19:45:00,SHORT,2115.93,2127.42,-11.49
1815,2026-05-18 19:45:00,2026-05-19 09:15:00,LONG,2127.42,2127.28,-0.13
1816,2026-05-19 09:15:00,2026-05-19 19:00:00,SHORT,2127.28,2119.29,7.99
1817,2026-05-19 19:00:00,2026-05-19 19:15:00,LONG,2119.29,2117.92,-1.37
1818,2026-05-19 19:15:00,2026-05-19 23:15:00,SHORT,2117.92,2115.59,2.33
1819,2026-05-19 23:15:00,2026-05-19 23:45:00,LONG,2115.59,2111.9,-3.69
1820,2026-05-19 23:45:00,2026-05-20 01:00:00,SHORT,2111.9,2115.95,-4.05
1821,2026-05-20 01:00:00,2026-05-20 01:15:00,LONG,2115.95,2110.1,-5.85
1822,2026-05-20 01:15:00,2026-05-20 01:45:00,SHORT,2110.1,2112.92,-2.81
1823,2026-05-20 01:45:00,2026-05-20 02:30:00,LONG,2112.92,2106.25,-6.66
1824,2026-05-20 02:30:00,2026-05-20 03:15:00,SHORT,2106.25,2111.19,-4.94
1825,2026-05-20 03:15:00,2026-05-20 04:30:00,LONG,2111.19,2110.04,-1.15
1826,2026-05-20 04:30:00,2026-05-20 05:00:00,SHORT,2110.04,2115.58,-5.54
1827,2026-05-20 05:00:00,2026-05-20 13:30:00,LONG,2115.58,2122.41,6.84
1828,2026-05-20 13:30:00,2026-05-20 14:15:00,SHORT,2122.41,2129.87,-7.46
1829,2026-05-20 14:15:00,2026-05-20 16:15:00,LONG,2129.87,2131.45,1.58
1830,2026-05-20 16:15:00,2026-05-20 16:30:00,SHORT,2131.45,2134.79,-3.34
1831,2026-05-20 16:30:00,2026-05-20 21:15:00,LONG,2134.79,2133.84,-0.96
1832,2026-05-20 21:15:00,2026-05-21 00:45:00,SHORT,2133.84,2139.79,-5.96
1833,2026-05-21 00:45:00,2026-05-21 05:45:00,LONG,2139.79,2137.43,-2.36
1834,2026-05-21 05:45:00,2026-05-21 08:00:00,SHORT,2137.43,2138.43,-1.0
1835,2026-05-21 08:00:00,2026-05-21 09:30:00,LONG,2138.43,2133.94,-4.48
1836,2026-05-21 09:30:00,2026-05-21 15:00:00,SHORT,2133.94,2129.46,4.49
1837,2026-05-21 15:00:00,2026-05-21 16:30:00,LONG,2129.46,2125.38,-4.08
1838,2026-05-21 16:30:00,2026-05-21 17:00:00,SHORT,2125.38,2132.91,-7.54
1839,2026-05-21 17:00:00,2026-05-21 18:45:00,LONG,2132.91,2133.99,1.08
1840,2026-05-21 18:45:00,2026-05-21 19:00:00,SHORT,2133.99,2133.82,0.17
1841,2026-05-21 19:00:00,2026-05-21 23:00:00,LONG,2133.82,2129.47,-4.35
1842,2026-05-21 23:00:00,2026-05-21 23:15:00,SHORT,2129.47,2131.99,-2.52
1843,2026-05-21 23:15:00,2026-05-22 01:15:00,LONG,2131.99,2129.99,-2.0
1844,2026-05-22 01:15:00,2026-05-22 01:45:00,SHORT,2129.99,2135.57,-5.57
1845,2026-05-22 01:45:00,2026-05-22 04:30:00,LONG,2135.57,2135.64,0.07
1846,2026-05-22 04:30:00,2026-05-22 11:45:00,SHORT,2135.64,2128.71,6.92
1847,2026-05-22 11:45:00,2026-05-22 13:15:00,LONG,2128.71,2130.36,1.64
1848,2026-05-22 13:15:00,2026-05-22 17:15:00,SHORT,2130.36,2128.35,2.0
1849,2026-05-22 17:15:00,2026-05-22 17:45:00,LONG,2128.35,2122.19,-6.16
1850,2026-05-22 17:45:00,2026-05-23 14:30:00,SHORT,2122.19,2050.81,71.38
1851,2026-05-23 14:30:00,2026-05-24 12:15:00,LONG,2050.81,2121.37,70.56
1852,2026-05-24 12:15:00,2026-05-24 12:30:00,SHORT,2121.37,2121.6,-0.22
1853,2026-05-24 12:30:00,2026-05-24 13:45:00,LONG,2121.6,2116.18,-5.41
1854,2026-05-24 13:45:00,2026-05-24 23:30:00,SHORT,2116.18,2098.34,17.84
1855,2026-05-24 23:30:00,2026-05-25 01:45:00,LONG,2098.34,2098.93,0.59
1856,2026-05-25 01:45:00,2026-05-25 02:00:00,SHORT,2098.93,2098.48,0.45
1857,2026-05-25 02:00:00,2026-05-25 19:30:00,LONG,2098.48,2122.98,24.5
1858,2026-05-25 19:30:00,2026-05-26 10:00:00,SHORT,2122.98,2099.58,23.4
1859,2026-05-26 10:00:00,2026-05-26 15:15:00,LONG,2099.58,2099.45,-0.14
1860,2026-05-26 15:15:00,2026-05-27 05:15:00,SHORT,2099.45,2077.37,22.08
1861,2026-05-27 05:15:00,2026-05-27 12:00:00,LONG,2077.37,2077.44,0.07
1862,2026-05-27 12:00:00,2026-05-27 12:15:00,SHORT,2077.44,2080.19,-2.76
1863,2026-05-27 12:15:00,2026-05-27 13:00:00,LONG,2080.19,2072.29,-7.9
1864,2026-05-27 13:00:00,2026-05-28 14:00:00,SHORT,2072.29,1987.94,84.35
1865,2026-05-28 14:00:00,2026-05-29 01:15:00,LONG,1987.94,2009.74,21.8
1866,2026-05-29 01:15:00,2026-05-29 05:45:00,SHORT,2009.74,2012.42,-2.69
1867,2026-05-29 05:45:00,2026-05-29 07:30:00,LONG,2012.42,2013.18,0.75
1868,2026-05-29 07:30:00,2026-05-29 09:00:00,SHORT,2013.18,2009.41,3.77
1869,2026-05-29 09:00:00,2026-05-29 11:30:00,LONG,2009.41,2007.56,-1.85
1870,2026-05-29 11:30:00,2026-05-29 15:00:00,SHORT,2007.56,2012.24,-4.68
1871,2026-05-29 15:00:00,2026-05-29 18:45:00,LONG,2012.24,2020.3,8.06
1872,2026-05-29 18:45:00,2026-05-29 19:30:00,SHORT,2020.3,2017.9,2.39
1873,2026-05-29 19:30:00,2026-05-29 21:15:00,LONG,2017.9,2017.53,-0.37
1874,2026-05-29 21:15:00,2026-05-30 01:00:00,SHORT,2017.53,2017.51,0.03
1875,2026-05-30 01:00:00,2026-05-30 02:15:00,LONG,2017.51,2017.41,-0.1
1876,2026-05-30 02:15:00,2026-05-30 02:30:00,SHORT,2017.41,2020.18,-2.78
1877,2026-05-30 02:30:00,2026-05-30 03:15:00,LONG,2020.18,2020.51,0.32
1878,2026-05-30 03:15:00,2026-05-30 06:30:00,SHORT,2020.51,2018.96,1.54
1879,2026-05-30 06:30:00,2026-05-30 07:30:00,LONG,2018.96,2015.15,-3.81
1880,2026-05-30 07:30:00,2026-05-30 07:45:00,SHORT,2015.15,2016.19,-1.04
1881,2026-05-30 07:45:00,2026-05-30 22:30:00,LONG,2016.19,2021.97,5.77
1882,2026-05-30 22:30:00,2026-05-31 00:15:00,SHORT,2021.97,2024.88,-2.91
