Trade number,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,Net PnL USDT,Net PnL %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,Cumulative PnL USDT,Cumulative PnL %
1695,空头进场,2026-01-20 06:45,VltClsSE,3193.08,1,3193.08,-3.26,-0.10,27.7,0.87,-4.83,-0.15,1145.14,0.11
1696,多头出场,2026-01-20 08:15,VltClsSE,3179.8,1,3196.34,-16.54,-0.52,4.16,0.13,-16.54,-0.52,1128.6,0.11
1696,多头进场,2026-01-20 07:30,VltClsLE,3196.34,1,3196.34,-16.54,-0.52,4.16,0.13,-16.54,-0.52,1128.6,0.11
1697,空头出场,2026-01-20 08:30,VltClsLE,3192.4,1,3179.8,-12.6,-0.40,2.97,0.09,-12.6,-0.40,1116,0.11
1697,空头进场,2026-01-20 08:15,VltClsSE,3179.8,1,3179.8,-12.6,-0.40,2.97,0.09,-12.6,-0.40,1116,0.11
1698,多头出场,2026-01-20 09:00,VltClsSE,3175.55,1,3192.4,-16.85,-0.53,0.24,0.01,-16.85,-0.53,1099.15,0.11
1698,多头进场,2026-01-20 08:30,VltClsLE,3192.4,1,3192.4,-16.85,-0.53,0.24,0.01,-16.85,-0.53,1099.15,0.11
1699,空头出场,2026-01-20 09:15,VltClsLE,3194.81,1,3175.55,-19.26,-0.61,0.02,0.00,-19.26,-0.61,1079.89,0.11
1699,空头进场,2026-01-20 09:00,VltClsSE,3175.55,1,3175.55,-19.26,-0.61,0.02,0.00,-19.26,-0.61,1079.89,0.11
1700,多头出场,2026-01-20 10:00,VltClsSE,3184.58,1,3194.81,-10.23,-0.32,4.79,0.15,-10.23,-0.32,1069.66,0.11
1700,多头进场,2026-01-20 09:15,VltClsLE,3194.81,1,3194.81,-10.23,-0.32,4.79,0.15,-10.23,-0.32,1069.66,0.11
1701,空头出场,2026-01-20 10:45,VltClsLE,3198.87,1,3184.58,-14.29,-0.45,5.34,0.17,-14.29,-0.45,1055.37,0.11
1701,空头进场,2026-01-20 10:00,VltClsSE,3184.58,1,3184.58,-14.29,-0.45,5.34,0.17,-14.29,-0.45,1055.37,0.11
1702,多头出场,2026-01-20 11:00,VltClsSE,3186,1,3198.87,-12.87,-0.40,1.23,0.04,-12.87,-0.40,1042.5,0.10
1702,多头进场,2026-01-20 10:45,VltClsLE,3198.87,1,3198.87,-12.87,-0.40,1.23,0.04,-12.87,-0.40,1042.5,0.10
1703,空头出场,2026-01-20 13:15,VltClsLE,3164.93,1,3186,21.07,0.66,33.56,1.05,-5.23,-0.16,1063.57,0.11
1703,空头进场,2026-01-20 11:00,VltClsSE,3186,1,3186,21.07,0.66,33.56,1.05,-5.23,-0.16,1063.57,0.11
1704,多头出场,2026-01-20 14:15,VltClsSE,3157.26,1,3164.93,-7.67,-0.24,9.96,0.31,-7.67,-0.24,1055.9,0.11
1704,多头进场,2026-01-20 13:15,VltClsLE,3164.93,1,3164.93,-7.67,-0.24,9.96,0.31,-7.67,-0.24,1055.9,0.11
1705,空头出场,2026-01-20 16:45,VltClsLE,3107.34,1,3157.26,49.92,1.58,72.09,2.28,0,0.00,1105.82,0.11
1705,空头进场,2026-01-20 14:15,VltClsSE,3157.26,1,3157.26,49.92,1.58,72.09,2.28,0,0.00,1105.82,0.11
1706,多头出场,2026-01-20 18:30,VltClsSE,3101.92,1,3107.34,-5.42,-0.17,1.46,0.05,-18.93,-0.61,1100.4,0.11
1706,多头进场,2026-01-20 16:45,VltClsLE,3107.34,1,3107.34,-5.42,-0.17,1.46,0.05,-18.93,-0.61,1100.4,0.11
1707,空头出场,2026-01-20 19:00,VltClsLE,3108.82,1,3101.92,-6.9,-0.22,1.39,0.04,-6.9,-0.22,1093.5,0.11
1707,空头进场,2026-01-20 18:30,VltClsSE,3101.92,1,3101.92,-6.9,-0.22,1.39,0.04,-6.9,-0.22,1093.5,0.11
1708,多头出场,2026-01-20 19:30,VltClsSE,3104.39,1,3108.82,-4.43,-0.14,3.16,0.10,-4.43,-0.14,1089.07,0.11
1708,多头进场,2026-01-20 19:00,VltClsLE,3108.82,1,3108.82,-4.43,-0.14,3.16,0.10,-4.43,-0.14,1089.07,0.11
1709,空头出场,2026-01-20 19:45,VltClsLE,3111.87,1,3104.39,-7.48,-0.24,0.47,0.02,-7.48,-0.24,1081.59,0.11
1709,空头进场,2026-01-20 19:30,VltClsSE,3104.39,1,3104.39,-7.48,-0.24,0.47,0.02,-7.48,-0.24,1081.59,0.11
1710,多头出场,2026-01-20 20:15,VltClsSE,3107.55,1,3111.87,-4.32,-0.14,3.13,0.10,-4.32,-0.14,1077.27,0.11
1710,多头进场,2026-01-20 19:45,VltClsLE,3111.87,1,3111.87,-4.32,-0.14,3.13,0.10,-4.32,-0.14,1077.27,0.11
1711,空头出场,2026-01-20 22:30,VltClsLE,3082.79,1,3107.55,24.76,0.80,51.43,1.66,-5.72,-0.18,1102.03,0.11
1711,空头进场,2026-01-20 20:15,VltClsSE,3107.55,1,3107.55,24.76,0.80,51.43,1.66,-5.72,-0.18,1102.03,0.11
1712,多头出场,2026-01-20 22:45,VltClsSE,3054.22,1,3082.79,-28.57,-0.93,5.29,0.17,-33.97,-1.10,1073.46,0.11
1712,多头进场,2026-01-20 22:30,VltClsLE,3082.79,1,3082.79,-28.57,-0.93,5.29,0.17,-33.97,-1.10,1073.46,0.11
1713,空头出场,2026-01-21 01:00,VltClsLE,3021.59,1,3054.22,32.63,1.07,58.89,1.93,0,0.00,1106.09,0.11
1713,空头进场,2026-01-20 22:45,VltClsSE,3054.22,1,3054.22,32.63,1.07,58.89,1.93,0,0.00,1106.09,0.11
1714,多头出场,2026-01-21 01:15,VltClsSE,3005.96,1,3021.59,-15.63,-0.52,2.05,0.07,-15.63,-0.52,1090.46,0.11
1714,多头进场,2026-01-21 01:00,VltClsLE,3021.59,1,3021.59,-15.63,-0.52,2.05,0.07,-15.63,-0.52,1090.46,0.11
1715,空头出场,2026-01-21 03:00,VltClsLE,3002.23,1,3005.96,3.73,0.12,21.7,0.72,-3.04,-0.10,1094.19,0.11
1715,空头进场,2026-01-21 01:15,VltClsSE,3005.96,1,3005.96,3.73,0.12,21.7,0.72,-3.04,-0.10,1094.19,0.11
1716,多头出场,2026-01-21 03:30,VltClsSE,2983.06,1,3002.23,-19.17,-0.64,1.08,0.04,-19.17,-0.64,1075.02,0.11
1716,多头进场,2026-01-21 03:00,VltClsLE,3002.23,1,3002.23,-19.17,-0.64,1.08,0.04,-19.17,-0.64,1075.02,0.11
1717,空头出场,2026-01-21 03:45,VltClsLE,2997.47,1,2983.06,-14.41,-0.48,2.95,0.10,-14.41,-0.48,1060.61,0.11
1717,空头进场,2026-01-21 03:30,VltClsSE,2983.06,1,2983.06,-14.41,-0.48,2.95,0.10,-14.41,-0.48,1060.61,0.11
1718,多头出场,2026-01-21 04:00,VltClsSE,2986.96,1,2997.47,-10.51,-0.35,1.9,0.06,-10.51,-0.35,1050.1,0.11
1718,多头进场,2026-01-21 03:45,VltClsLE,2997.47,1,2997.47,-10.51,-0.35,1.9,0.06,-10.51,-0.35,1050.1,0.11
1719,空头出场,2026-01-21 04:15,VltClsLE,2995.67,1,2986.96,-8.71,-0.29,0.65,0.02,-8.71,-0.29,1041.39,0.10
1719,空头进场,2026-01-21 04:00,VltClsSE,2986.96,1,2986.96,-8.71,-0.29,0.65,0.02,-8.71,-0.29,1041.39,0.10
1720,多头出场,2026-01-21 06:15,VltClsSE,2992.22,1,2995.67,-3.45,-0.12,11.55,0.39,-5.67,-0.19,1037.94,0.10
1720,多头进场,2026-01-21 04:15,VltClsLE,2995.67,1,2995.67,-3.45,-0.12,11.55,0.39,-5.67,-0.19,1037.94,0.10
1721,空头出场,2026-01-21 08:30,VltClsLE,2948.82,1,2992.22,43.4,1.45,72.22,2.41,0,0.00,1081.34,0.11
1721,空头进场,2026-01-21 06:15,VltClsSE,2992.22,1,2992.22,43.4,1.45,72.22,2.41,0,0.00,1081.34,0.11
1722,多头出场,2026-01-21 10:15,VltClsSE,2964.51,1,2948.82,15.69,0.53,26.59,0.90,0,0.00,1097.03,0.11
1722,多头进场,2026-01-21 08:30,VltClsLE,2948.82,1,2948.82,15.69,0.53,26.59,0.90,0,0.00,1097.03,0.11
1723,空头出场,2026-01-21 11:00,VltClsLE,2968.51,1,2964.51,-4,-0.13,6.51,0.22,-4,-0.13,1093.03,0.11
1723,空头进场,2026-01-21 10:15,VltClsSE,2964.51,1,2964.51,-4,-0.13,6.51,0.22,-4,-0.13,1093.03,0.11
1724,多头出场,2026-01-21 14:30,VltClsSE,2985.1,1,2968.51,16.59,0.56,33.49,1.13,0,0.00,1109.62,0.11
1724,多头进场,2026-01-21 11:00,VltClsLE,2968.51,1,2968.51,16.59,0.56,33.49,1.13,0,0.00,1109.62,0.11
1725,空头出场,2026-01-21 15:15,VltClsLE,2980.28,1,2985.1,4.82,0.16,12.09,0.41,-0.57,-0.02,1114.44,0.11
1725,空头进场,2026-01-21 14:30,VltClsSE,2985.1,1,2985.1,4.82,0.16,12.09,0.41,-0.57,-0.02,1114.44,0.11
1726,多头出场,2026-01-21 15:30,VltClsSE,2976.34,1,2980.28,-3.94,-0.13,2.8,0.09,-3.94,-0.13,1110.5,0.11
1726,多头进场,2026-01-21 15:15,VltClsLE,2980.28,1,2980.28,-3.94,-0.13,2.8,0.09,-3.94,-0.13,1110.5,0.11
1727,空头出场,2026-01-21 16:15,VltClsLE,2971.66,1,2976.34,4.68,0.16,13.85,0.47,0,0.00,1115.18,0.11
1727,空头进场,2026-01-21 15:30,VltClsSE,2976.34,1,2976.34,4.68,0.16,13.85,0.47,0,0.00,1115.18,0.11
1728,多头出场,2026-01-21 16:30,VltClsSE,2959.59,1,2971.66,-12.07,-0.41,2.93,0.10,-12.07,-0.41,1103.11,0.11
1728,多头进场,2026-01-21 16:15,VltClsLE,2971.66,1,2971.66,-12.07,-0.41,2.93,0.10,-12.07,-0.41,1103.11,0.11
1729,空头出场,2026-01-21 18:00,VltClsLE,2960.95,1,2959.59,-1.36,-0.05,9.25,0.31,-15.28,-0.52,1101.75,0.11
1729,空头进场,2026-01-21 16:30,VltClsSE,2959.59,1,2959.59,-1.36,-0.05,9.25,0.31,-15.28,-0.52,1101.75,0.11
1730,多头出场,2026-01-21 19:30,VltClsSE,2964.25,1,2960.95,3.3,0.11,10.71,0.36,-0.91,-0.03,1105.05,0.11
1730,多头进场,2026-01-21 18:00,VltClsLE,2960.95,1,2960.95,3.3,0.11,10.71,0.36,-0.91,-0.03,1105.05,0.11
1731,空头出场,2026-01-21 22:00,VltClsLE,2939.41,1,2964.25,24.84,0.84,62.25,2.10,-1.98,-0.07,1129.89,0.11
1731,空头进场,2026-01-21 19:30,VltClsSE,2964.25,1,2964.25,24.84,0.84,62.25,2.10,-1.98,-0.07,1129.89,0.11
1732,多头出场,2026-01-22 00:00,VltClsSE,2985.7,1,2939.41,46.29,1.57,87.42,2.97,0,0.00,1176.18,0.12
1732,多头进场,2026-01-21 22:00,VltClsLE,2939.41,1,2939.41,46.29,1.57,87.42,2.97,0,0.00,1176.18,0.12
1733,空头出场,2026-01-22 00:45,VltClsLE,2914.78,1,2985.7,70.92,2.38,99.7,3.34,-0.4,-0.01,1247.1,0.12
1733,空头进场,2026-01-22 00:00,VltClsSE,2985.7,1,2985.7,70.92,2.38,99.7,3.34,-0.4,-0.01,1247.1,0.12
1734,多头出场,2026-01-22 04:00,VltClsSE,3024.61,1,2914.78,109.83,3.77,154.29,5.29,-48.67,-1.67,1356.93,0.14
1734,多头进场,2026-01-22 00:45,VltClsLE,2914.78,1,2914.78,109.83,3.77,154.29,5.29,-48.67,-1.67,1356.93,0.14
1735,空头出场,2026-01-22 06:00,VltClsLE,3042.27,1,3024.61,-17.66,-0.58,21.16,0.70,-19.55,-0.65,1339.27,0.13
1735,空头进场,2026-01-22 04:00,VltClsSE,3024.61,1,3024.61,-17.66,-0.58,21.16,0.70,-19.55,-0.65,1339.27,0.13
1736,多头出场,2026-01-22 06:15,VltClsSE,3024.75,1,3042.27,-17.52,-0.58,2.74,0.09,-17.52,-0.58,1321.75,0.13
1736,多头进场,2026-01-22 06:00,VltClsLE,3042.27,1,3042.27,-17.52,-0.58,2.74,0.09,-17.52,-0.58,1321.75,0.13
1737,空头出场,2026-01-22 07:00,VltClsLE,3019.81,1,3024.75,4.94,0.16,15.92,0.53,0,0.00,1326.69,0.13
1737,空头进场,2026-01-22 06:15,VltClsSE,3024.75,1,3024.75,4.94,0.16,15.92,0.53,0,0.00,1326.69,0.13
1738,多头出场,2026-01-22 07:15,VltClsSE,3012.06,1,3019.81,-7.75,-0.26,5.54,0.18,-7.75,-0.26,1318.94,0.13
1738,多头进场,2026-01-22 07:00,VltClsLE,3019.81,1,3019.81,-7.75,-0.26,5.54,0.18,-7.75,-0.26,1318.94,0.13
1739,空头出场,2026-01-22 08:00,VltClsLE,2995.34,1,3012.06,16.72,0.56,39.37,1.31,-2.29,-0.08,1335.66,0.13
1739,空头进场,2026-01-22 07:15,VltClsSE,3012.06,1,3012.06,16.72,0.56,39.37,1.31,-2.29,-0.08,1335.66,0.13
1740,多头出场,2026-01-22 09:30,VltClsSE,3013.74,1,2995.34,18.4,0.61,34.05,1.14,-5.08,-0.17,1354.06,0.14
1740,多头进场,2026-01-22 08:00,VltClsLE,2995.34,1,2995.34,18.4,0.61,34.05,1.14,-5.08,-0.17,1354.06,0.14
1741,空头出场,2026-01-22 09:45,VltClsLE,3026.96,1,3013.74,-13.22,-0.44,0.39,0.01,-13.22,-0.44,1340.84,0.13
1741,空头进场,2026-01-22 09:30,VltClsSE,3013.74,1,3013.74,-13.22,-0.44,0.39,0.01,-13.22,-0.44,1340.84,0.13
1742,多头出场,2026-01-22 10:30,VltClsSE,3027.06,1,3026.96,0.1,0.00,11.37,0.38,-1.6,-0.05,1340.94,0.13
1742,多头进场,2026-01-22 09:45,VltClsLE,3026.96,1,3026.96,0.1,0.00,11.37,0.38,-1.6,-0.05,1340.94,0.13
1743,空头出场,2026-01-22 11:00,VltClsLE,3026.57,1,3027.06,0.49,0.02,11.91,0.39,-0.02,0.00,1341.43,0.13
1743,空头进场,2026-01-22 10:30,VltClsSE,3027.06,1,3027.06,0.49,0.02,11.91,0.39,-0.02,0.00,1341.43,0.13
1744,多头出场,2026-01-22 11:15,VltClsSE,3019.1,1,3026.57,-7.47,-0.25,4.25,0.14,-7.47,-0.25,1333.96,0.13
1744,多头进场,2026-01-22 11:00,VltClsLE,3026.57,1,3026.57,-7.47,-0.25,4.25,0.14,-7.47,-0.25,1333.96,0.13
1745,空头出场,2026-01-22 14:00,VltClsLE,3024.98,1,3019.1,-5.88,-0.19,19.33,0.64,-8.8,-0.29,1328.08,0.13
1745,空头进场,2026-01-22 11:15,VltClsSE,3019.1,1,3019.1,-5.88,-0.19,19.33,0.64,-8.8,-0.29,1328.08,0.13
1746,多头出场,2026-01-22 14:15,VltClsSE,3011.25,1,3024.98,-13.73,-0.45,2.63,0.09,-14.52,-0.48,1314.35,0.13
1746,多头进场,2026-01-22 14:00,VltClsLE,3024.98,1,3024.98,-13.73,-0.45,2.63,0.09,-14.52,-0.48,1314.35,0.13
1747,空头出场,2026-01-22 14:30,VltClsLE,3017.44,1,3011.25,-6.19,-0.21,2.42,0.08,-6.19,-0.21,1308.16,0.13
1747,空头进场,2026-01-22 14:15,VltClsSE,3011.25,1,3011.25,-6.19,-0.21,2.42,0.08,-6.19,-0.21,1308.16,0.13
1748,多头出场,2026-01-22 15:45,VltClsSE,3005.6,1,3017.44,-11.84,-0.39,6.74,0.22,-11.84,-0.39,1296.32,0.13
1748,多头进场,2026-01-22 14:30,VltClsLE,3017.44,1,3017.44,-11.84,-0.39,6.74,0.22,-11.84,-0.39,1296.32,0.13
1749,空头出场,2026-01-22 16:00,VltClsLE,3006.73,1,3005.6,-1.13,-0.04,11.5,0.38,-1.13,-0.04,1295.19,0.13
1749,空头进场,2026-01-22 15:45,VltClsSE,3005.6,1,3005.6,-1.13,-0.04,11.5,0.38,-1.13,-0.04,1295.19,0.13
1750,多头出场,2026-01-22 18:30,VltClsSE,3002.3,1,3006.73,-4.43,-0.15,9.67,0.32,-14.23,-0.47,1290.76,0.13
1750,多头进场,2026-01-22 16:00,VltClsLE,3006.73,1,3006.73,-4.43,-0.15,9.67,0.32,-14.23,-0.47,1290.76,0.13
1751,空头出场,2026-01-22 21:15,VltClsLE,2997.94,1,3002.3,4.36,0.15,25.08,0.84,-4.52,-0.15,1295.12,0.13
1751,空头进场,2026-01-22 18:30,VltClsSE,3002.3,1,3002.3,4.36,0.15,25.08,0.84,-4.52,-0.15,1295.12,0.13
1752,多头出场,2026-01-22 21:30,VltClsSE,2994.92,1,2997.94,-3.02,-0.10,12.24,0.41,-3.02,-0.10,1292.1,0.13
1752,多头进场,2026-01-22 21:15,VltClsLE,2997.94,1,2997.94,-3.02,-0.10,12.24,0.41,-3.02,-0.10,1292.1,0.13
1753,空头出场,2026-01-22 23:30,VltClsLE,2932.38,1,2994.92,62.54,2.09,88.9,2.97,0,0.00,1354.64,0.14
1753,空头进场,2026-01-22 21:30,VltClsSE,2994.92,1,2994.92,62.54,2.09,88.9,2.97,0,0.00,1354.64,0.14
1754,多头出场,2026-01-23 02:45,VltClsSE,2943.31,1,2932.38,10.93,0.37,40.38,1.38,-8.39,-0.29,1365.57,0.14
1754,多头进场,2026-01-22 23:30,VltClsLE,2932.38,1,2932.38,10.93,0.37,40.38,1.38,-8.39,-0.29,1365.57,0.14
1755,空头出场,2026-01-23 03:30,VltClsLE,2958.85,1,2943.31,-15.54,-0.53,14.98,0.51,-15.54,-0.53,1350.03,0.14
1755,空头进场,2026-01-23 02:45,VltClsSE,2943.31,1,2943.31,-15.54,-0.53,14.98,0.51,-15.54,-0.53,1350.03,0.14
1756,多头出场,2026-01-23 04:15,VltClsSE,2944.77,1,2958.85,-14.08,-0.48,4.64,0.16,-14.08,-0.48,1335.95,0.13
1756,多头进场,2026-01-23 03:30,VltClsLE,2958.85,1,2958.85,-14.08,-0.48,4.64,0.16,-14.08,-0.48,1335.95,0.13
1757,空头出场,2026-01-23 06:00,VltClsLE,2953.21,1,2944.77,-8.44,-0.29,14.62,0.50,-8.44,-0.29,1327.51,0.13
1757,空头进场,2026-01-23 04:15,VltClsSE,2944.77,1,2944.77,-8.44,-0.29,14.62,0.50,-8.44,-0.29,1327.51,0.13
1758,多头出场,2026-01-23 06:15,VltClsSE,2947.02,1,2953.21,-6.19,-0.21,5.95,0.20,-6.19,-0.21,1321.32,0.13
1758,多头进场,2026-01-23 06:00,VltClsLE,2953.21,1,2953.21,-6.19,-0.21,5.95,0.20,-6.19,-0.21,1321.32,0.13
1759,空头出场,2026-01-23 08:45,VltClsLE,2954.23,1,2947.02,-7.21,-0.24,6.2,0.21,-10.11,-0.34,1314.11,0.13
1759,空头进场,2026-01-23 06:15,VltClsSE,2947.02,1,2947.02,-7.21,-0.24,6.2,0.21,-10.11,-0.34,1314.11,0.13
1760,多头出场,2026-01-23 10:00,VltClsSE,2963.31,1,2954.23,9.08,0.31,17.85,0.60,-1.15,-0.04,1323.19,0.13
1760,多头进场,2026-01-23 08:45,VltClsLE,2954.23,1,2954.23,9.08,0.31,17.85,0.60,-1.15,-0.04,1323.19,0.13
1761,空头出场,2026-01-23 11:15,VltClsLE,2965.2,1,2963.31,-1.89,-0.06,11.39,0.38,-4.47,-0.15,1321.3,0.13
1761,空头进场,2026-01-23 10:00,VltClsSE,2963.31,1,2963.31,-1.89,-0.06,11.39,0.38,-4.47,-0.15,1321.3,0.13
1762,多头出场,2026-01-23 11:30,VltClsSE,2958.04,1,2965.2,-7.16,-0.24,0.25,0.01,-7.16,-0.24,1314.14,0.13
1762,多头进场,2026-01-23 11:15,VltClsLE,2965.2,1,2965.2,-7.16,-0.24,0.25,0.01,-7.16,-0.24,1314.14,0.13
1763,空头出场,2026-01-23 12:00,VltClsLE,2969.48,1,2958.04,-11.44,-0.39,0.23,0.01,-11.44,-0.39,1302.7,0.13
1763,空头进场,2026-01-23 11:30,VltClsSE,2958.04,1,2958.04,-11.44,-0.39,0.23,0.01,-11.44,-0.39,1302.7,0.13
1764,多头出场,2026-01-23 12:15,VltClsSE,2971.44,1,2969.48,1.96,0.07,9.43,0.32,0,0.00,1304.66,0.13
1764,多头进场,2026-01-23 12:00,VltClsLE,2969.48,1,2969.48,1.96,0.07,9.43,0.32,0,0.00,1304.66,0.13
1765,空头出场,2026-01-23 12:30,VltClsLE,2979.39,1,2971.44,-7.95,-0.27,1.18,0.04,-7.95,-0.27,1296.71,0.13
1765,空头进场,2026-01-23 12:15,VltClsSE,2971.44,1,2971.44,-7.95,-0.27,1.18,0.04,-7.95,-0.27,1296.71,0.13
1766,多头出场,2026-01-23 13:15,VltClsSE,2970.63,1,2979.39,-8.76,-0.29,5.32,0.18,-8.76,-0.29,1287.95,0.13
1766,多头进场,2026-01-23 12:30,VltClsLE,2979.39,1,2979.39,-8.76,-0.29,5.32,0.18,-8.76,-0.29,1287.95,0.13
1767,空头出场,2026-01-23 14:00,VltClsLE,2974.44,1,2970.63,-3.81,-0.13,6.8,0.23,-3.81,-0.13,1284.14,0.13
1767,空头进场,2026-01-23 13:15,VltClsSE,2970.63,1,2970.63,-3.81,-0.13,6.8,0.23,-3.81,-0.13,1284.14,0.13
1768,多头出场,2026-01-23 14:15,VltClsSE,2965.73,1,2974.44,-8.71,-0.29,0.95,0.03,-8.71,-0.29,1275.43,0.13
1768,多头进场,2026-01-23 14:00,VltClsLE,2974.44,1,2974.44,-8.71,-0.29,0.95,0.03,-8.71,-0.29,1275.43,0.13
1769,空头出场,2026-01-23 19:00,VltClsLE,2937.61,1,2965.73,28.12,0.95,50.8,1.71,0,0.00,1303.55,0.13
1769,空头进场,2026-01-23 14:15,VltClsSE,2965.73,1,2965.73,28.12,0.95,50.8,1.71,0,0.00,1303.55,0.13
1770,多头出场,2026-01-23 20:00,VltClsSE,2934.35,1,2937.61,-3.26,-0.11,9.05,0.31,-4.1,-0.14,1300.29,0.13
1770,多头进场,2026-01-23 19:00,VltClsLE,2937.61,1,2937.61,-3.26,-0.11,9.05,0.31,-4.1,-0.14,1300.29,0.13
1771,空头出场,2026-01-23 20:45,VltClsLE,2939.87,1,2934.35,-5.52,-0.19,5.35,0.18,-5.52,-0.19,1294.77,0.13
1771,空头进场,2026-01-23 20:00,VltClsSE,2934.35,1,2934.35,-5.52,-0.19,5.35,0.18,-5.52,-0.19,1294.77,0.13
1772,多头出场,2026-01-23 21:30,VltClsSE,2931.83,1,2939.87,-8.04,-0.27,4.05,0.14,-8.04,-0.27,1286.73,0.13
1772,多头进场,2026-01-23 20:45,VltClsLE,2939.87,1,2939.87,-8.04,-0.27,4.05,0.14,-8.04,-0.27,1286.73,0.13
1773,空头出场,2026-01-23 22:15,VltClsLE,2940.98,1,2931.83,-9.15,-0.31,6.57,0.22,-9.15,-0.31,1277.58,0.13
1773,空头进场,2026-01-23 21:30,VltClsSE,2931.83,1,2931.83,-9.15,-0.31,6.57,0.22,-9.15,-0.31,1277.58,0.13
1774,多头出场,2026-01-23 22:30,VltClsSE,2933.01,1,2940.98,-7.97,-0.27,1.41,0.05,-7.97,-0.27,1269.61,0.13
1774,多头进场,2026-01-23 22:15,VltClsLE,2940.98,1,2940.98,-7.97,-0.27,1.41,0.05,-7.97,-0.27,1269.61,0.13
1775,空头出场,2026-01-23 22:45,VltClsLE,2922.21,1,2933.01,10.8,0.37,40.61,1.38,0,0.00,1280.41,0.13
1775,空头进场,2026-01-23 22:30,VltClsSE,2933.01,1,2933.01,10.8,0.37,40.61,1.38,0,0.00,1280.41,0.13
1776,多头出场,2026-01-24 03:00,VltClsSE,2976.34,1,2922.21,54.13,1.85,97.05,3.32,-22.44,-0.77,1334.54,0.13
1776,多头进场,2026-01-23 22:45,VltClsLE,2922.21,1,2922.21,54.13,1.85,97.05,3.32,-22.44,-0.77,1334.54,0.13
1777,空头出场,2026-01-24 05:00,VltClsLE,2950.45,1,2976.34,25.89,0.87,45.92,1.54,-2.22,-0.07,1360.43,0.14
1777,空头进场,2026-01-24 03:00,VltClsSE,2976.34,1,2976.34,25.89,0.87,45.92,1.54,-2.22,-0.07,1360.43,0.14
1778,多头出场,2026-01-24 07:00,VltClsSE,2952.78,1,2950.45,2.33,0.08,11.47,0.39,-8.01,-0.27,1362.76,0.14
1778,多头进场,2026-01-24 05:00,VltClsLE,2950.45,1,2950.45,2.33,0.08,11.47,0.39,-8.01,-0.27,1362.76,0.14
1779,空头出场,2026-01-24 07:45,VltClsLE,2957.59,1,2952.78,-4.81,-0.16,1.78,0.06,-4.85,-0.16,1357.95,0.14
1779,空头进场,2026-01-24 07:00,VltClsSE,2952.78,1,2952.78,-4.81,-0.16,1.78,0.06,-4.85,-0.16,1357.95,0.14
1780,多头出场,2026-01-24 09:30,VltClsSE,2955.08,1,2957.59,-2.51,-0.08,1.86,0.06,-8.32,-0.28,1355.44,0.14
1780,多头进场,2026-01-24 07:45,VltClsLE,2957.59,1,2957.59,-2.51,-0.08,1.86,0.06,-8.32,-0.28,1355.44,0.14
1781,空头出场,2026-01-24 11:00,VltClsLE,2962.27,1,2955.08,-7.19,-0.24,3.25,0.11,-7.24,-0.25,1348.25,0.13
1781,空头进场,2026-01-24 09:30,VltClsSE,2955.08,1,2955.08,-7.19,-0.24,3.25,0.11,-7.24,-0.25,1348.25,0.13
1782,多头出场,2026-01-24 11:30,VltClsSE,2966.25,1,2962.27,3.98,0.13,8.14,0.27,0,0.00,1352.23,0.14
1782,多头进场,2026-01-24 11:00,VltClsLE,2962.27,1,2962.27,3.98,0.13,8.14,0.27,0,0.00,1352.23,0.14
1783,空头出场,2026-01-24 14:30,VltClsLE,2963.59,1,2966.25,2.66,0.09,8.86,0.30,-0.61,-0.02,1354.89,0.14
1783,空头进场,2026-01-24 11:30,VltClsSE,2966.25,1,2966.25,2.66,0.09,8.86,0.30,-0.61,-0.02,1354.89,0.14
1784,多头出场,2026-01-24 15:15,VltClsSE,2958.48,1,2963.59,-5.11,-0.17,0.27,0.01,-5.11,-0.17,1349.78,0.13
1784,多头进场,2026-01-24 14:30,VltClsLE,2963.59,1,2963.59,-5.11,-0.17,0.27,0.01,-5.11,-0.17,1349.78,0.13
1785,空头出场,2026-01-24 16:45,VltClsLE,2962.46,1,2958.48,-3.98,-0.13,4.49,0.15,-3.98,-0.13,1345.8,0.13
1785,空头进场,2026-01-24 15:15,VltClsSE,2958.48,1,2958.48,-3.98,-0.13,4.49,0.15,-3.98,-0.13,1345.8,0.13
1786,多头出场,2026-01-24 17:15,VltClsSE,2962.15,1,2962.46,-0.31,-0.01,2.52,0.09,-0.42,-0.01,1345.49,0.13
1786,多头进场,2026-01-24 16:45,VltClsLE,2962.46,1,2962.46,-0.31,-0.01,2.52,0.09,-0.42,-0.01,1345.49,0.13
1787,空头出场,2026-01-24 19:15,VltClsLE,2964.03,1,2962.15,-1.88,-0.06,3.4,0.11,-1.88,-0.06,1343.61,0.13
1787,空头进场,2026-01-24 17:15,VltClsSE,2962.15,1,2962.15,-1.88,-0.06,3.4,0.11,-1.88,-0.06,1343.61,0.13
1788,多头出场,2026-01-24 19:45,VltClsSE,2962.4,1,2964.03,-1.63,-0.05,0.45,0.02,-2.03,-0.07,1341.98,0.13
1788,多头进场,2026-01-24 19:15,VltClsLE,2964.03,1,2964.03,-1.63,-0.05,0.45,0.02,-2.03,-0.07,1341.98,0.13
1789,空头出场,2026-01-24 20:15,VltClsLE,2961.94,1,2962.4,0.46,0.02,2.91,0.10,0,0.00,1342.44,0.13
