交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
601,多头出场,2025-12-15 22:00,short,3049.73,2,6242.1,-142.64,-2.29,111.56,1.79,-171.66,-2.75,6012.96,6.01
601,多头进场,2025-12-15 10:00,long,3121.05,2,6242.1,-142.64,-2.29,111.56,1.79,-171.66,-2.75,6012.96,6.01
602,空头出场,2025-12-16 19:00,long,2957.71,2,6099.46,184.04,3.02,335.06,5.49,-18.88,-0.31,6197,6.20
602,空头进场,2025-12-15 22:00,short,3049.73,2,6099.46,184.04,3.02,335.06,5.49,-18.88,-0.31,6197,6.20
603,多头出场,2025-12-17 01:00,short,2919.49,2,5915.42,-76.44,-1.29,43.12,0.73,-137.36,-2.32,6120.56,6.12
603,多头进场,2025-12-16 19:00,long,2957.71,2,5915.42,-76.44,-1.29,43.12,0.73,-137.36,-2.32,6120.56,6.12
604,空头出场,2025-12-17 04:00,long,2948.41,2,5838.98,-57.84,-0.99,13.7,0.23,-96.26,-1.65,6062.72,6.06
604,空头进场,2025-12-17 01:00,short,2919.49,2,5838.98,-57.84,-0.99,13.7,0.23,-96.26,-1.65,6062.72,6.06
605,多头出场,2025-12-17 13:00,short,2930.5,2,5896.82,-35.82,-0.61,50.8,0.86,-66.82,-1.13,6026.9,6.03
605,多头进场,2025-12-17 04:00,long,2948.41,2,5896.82,-35.82,-0.61,50.8,0.86,-66.82,-1.13,6026.9,6.03
606,空头出场,2025-12-17 22:00,long,2995.16,2,5861,-129.32,-2.21,84.86,1.45,-129.98,-2.22,5897.58,5.90
606,空头进场,2025-12-17 13:00,short,2930.5,2,5861,-129.32,-2.21,84.86,1.45,-129.98,-2.22,5897.58,5.90
607,多头出场,2025-12-18 01:00,short,2847.57,2,5990.32,-295.18,-4.93,68.6,1.15,-320.72,-5.35,5602.4,5.60
607,多头进场,2025-12-17 22:00,long,2995.16,2,5990.32,-295.18,-4.93,68.6,1.15,-320.72,-5.35,5602.4,5.60
608,空头出场,2025-12-18 16:00,long,2840.97,2,5695.14,13.2,0.23,112.2,1.97,-28.54,-0.50,5615.6,5.62
608,空头进场,2025-12-18 01:00,short,2847.57,2,5695.14,13.2,0.23,112.2,1.97,-28.54,-0.50,5615.6,5.62
609,多头出场,2025-12-19 01:00,short,2844.67,2,5681.94,7.4,0.13,309.12,5.44,-86.06,-1.51,5623,5.62
609,多头进场,2025-12-18 16:00,long,2840.97,2,5681.94,7.4,0.13,309.12,5.44,-86.06,-1.51,5623,5.62
610,空头出场,2025-12-19 10:00,long,2834.58,2,5689.34,20.18,0.35,135.84,2.39,-42.9,-0.75,5643.18,5.64
610,空头进场,2025-12-19 01:00,short,2844.67,2,5689.34,20.18,0.35,135.84,2.39,-42.9,-0.75,5643.18,5.64
611,多头出场,2025-12-20 01:00,short,2938.87,2,5669.16,208.58,3.68,364.58,6.43,-1.58,-0.03,5851.76,5.85
611,多头进场,2025-12-19 10:00,long,2834.58,2,5669.16,208.58,3.68,364.58,6.43,-1.58,-0.03,5851.76,5.85
612,空头出场,2025-12-20 04:00,long,2993.55,2,5877.74,-109.36,-1.86,3.54,0.06,-124.12,-2.11,5742.4,5.74
612,空头进场,2025-12-20 01:00,short,2938.87,2,5877.74,-109.36,-1.86,3.54,0.06,-124.12,-2.11,5742.4,5.74
613,多头出场,2025-12-20 13:00,short,2979.54,2,5987.1,-28.02,-0.47,1.36,0.02,-47.32,-0.79,5714.38,5.71
613,多头进场,2025-12-20 04:00,long,2993.55,2,5987.1,-28.02,-0.47,1.36,0.02,-47.32,-0.79,5714.38,5.71
614,空头出场,2025-12-21 04:00,long,2983.18,2,5959.08,-7.28,-0.12,25.2,0.42,-25.48,-0.43,5707.1,5.71
614,空头进场,2025-12-20 13:00,short,2979.54,2,5959.08,-7.28,-0.12,25.2,0.42,-25.48,-0.43,5707.1,5.71
615,多头出场,2025-12-21 07:00,short,2976.55,2,5966.36,-13.26,-0.22,2.7,0.05,-22.66,-0.38,5693.84,5.69
615,多头进场,2025-12-21 04:00,long,2983.18,2,5966.36,-13.26,-0.22,2.7,0.05,-22.66,-0.38,5693.84,5.69
616,空头出场,2025-12-21 16:00,long,2991.27,2,5953.1,-29.44,-0.49,29.8,0.50,-42.82,-0.72,5664.4,5.66
616,空头进场,2025-12-21 07:00,short,2976.55,2,5953.1,-29.44,-0.49,29.8,0.50,-42.82,-0.72,5664.4,5.66
617,多头出场,2025-12-21 22:00,short,2969.94,2,5982.54,-42.66,-0.71,40.26,0.67,-94.48,-1.58,5621.74,5.62
617,多头进场,2025-12-21 16:00,long,2991.27,2,5982.54,-42.66,-0.71,40.26,0.67,-94.48,-1.58,5621.74,5.62
618,空头出场,2025-12-22 01:00,long,2983.09,2,5939.88,-26.3,-0.44,16.36,0.28,-34.24,-0.58,5595.44,5.60
618,空头进场,2025-12-21 22:00,short,2969.94,2,5939.88,-26.3,-0.44,16.36,0.28,-34.24,-0.58,5595.44,5.60
619,多头出场,2025-12-23 01:00,short,3032.23,2,5966.18,98.28,1.65,184.5,3.09,-31.88,-0.53,5693.72,5.69
619,多头进场,2025-12-22 01:00,long,2983.09,2,5966.18,98.28,1.65,184.5,3.09,-31.88,-0.53,5693.72,5.69
620,空头出场,2025-12-24 04:00,long,2968.44,2,6064.46,127.58,2.10,262.96,4.34,-15.94,-0.26,5821.3,5.82
620,空头进场,2025-12-23 01:00,short,3032.23,2,6064.46,127.58,2.10,262.96,4.34,-15.94,-0.26,5821.3,5.82
621,多头出场,2025-12-24 10:00,short,2933.7,2,5936.88,-69.48,-1.17,20.12,0.34,-91.12,-1.53,5751.82,5.75
621,多头进场,2025-12-24 04:00,long,2968.44,2,5936.88,-69.48,-1.17,20.12,0.34,-91.12,-1.53,5751.82,5.75
622,空头出场,2025-12-25 01:00,long,2935.45,2,5867.4,-3.5,-0.06,91.12,1.55,-45.84,-0.78,5748.32,5.75
622,空头进场,2025-12-24 10:00,short,2933.7,2,5867.4,-3.5,-0.06,91.12,1.55,-45.84,-0.78,5748.32,5.75
623,多头出场,2025-12-25 13:00,short,2940.32,2,5870.9,9.74,0.17,51.16,0.87,-12.84,-0.22,5758.06,5.76
623,多头进场,2025-12-25 01:00,long,2935.45,2,5870.9,9.74,0.17,51.16,0.87,-12.84,-0.22,5758.06,5.76
624,空头出场,2025-12-26 01:00,long,2950.78,2,5880.64,-20.92,-0.36,57.44,0.98,-56.82,-0.97,5737.14,5.74
624,空头进场,2025-12-25 13:00,short,2940.32,2,5880.64,-20.92,-0.36,57.44,0.98,-56.82,-0.97,5737.14,5.74
625,多头出场,2025-12-26 07:00,short,2902.31,2,5901.56,-96.94,-1.64,24.88,0.42,-121.72,-2.06,5640.2,5.64
625,多头进场,2025-12-26 01:00,long,2950.78,2,5901.56,-96.94,-1.64,24.88,0.42,-121.72,-2.06,5640.2,5.64
626,空头出场,2025-12-26 10:00,long,2971.53,2,5804.62,-138.44,-2.38,17.52,0.30,-179.04,-3.08,5501.76,5.50
626,空头进场,2025-12-26 07:00,short,2902.31,2,5804.62,-138.44,-2.38,17.52,0.30,-179.04,-3.08,5501.76,5.50
627,多头出场,2025-12-26 22:00,short,2916.21,2,5943.06,-110.64,-1.86,38.38,0.65,-125.44,-2.11,5391.12,5.39
627,多头进场,2025-12-26 10:00,long,2971.53,2,5943.06,-110.64,-1.86,38.38,0.65,-125.44,-2.11,5391.12,5.39
628,空头出场,2025-12-27 13:00,long,2929.03,2,5832.42,-25.64,-0.44,45.1,0.77,-40.7,-0.70,5365.48,5.37
628,空头进场,2025-12-26 22:00,short,2916.21,2,5832.42,-25.64,-0.44,45.1,0.77,-40.7,-0.70,5365.48,5.37
629,多头出场,2025-12-27 22:00,short,2927.54,2,5858.06,-2.98,-0.05,17.78,0.30,-24.78,-0.42,5362.5,5.36
629,多头进场,2025-12-27 13:00,long,2929.03,2,5858.06,-2.98,-0.05,17.78,0.30,-24.78,-0.42,5362.5,5.36
630,空头出场,2025-12-28 04:00,long,2927.1,2,5855.08,0.88,0.02,23.74,0.41,-8.86,-0.15,5363.38,5.36
630,空头进场,2025-12-27 22:00,short,2927.54,2,5855.08,0.88,0.02,23.74,0.41,-8.86,-0.15,5363.38,5.36
631,多头出场,2025-12-28 13:00,short,2933.06,2,5854.2,11.92,0.20,61.32,1.05,-1.2,-0.02,5375.3,5.38
631,多头进场,2025-12-28 04:00,long,2927.1,2,5854.2,11.92,0.20,61.32,1.05,-1.2,-0.02,5375.3,5.38
632,空头出场,2025-12-28 16:00,long,2937.72,2,5866.12,-9.32,-0.16,0.42,0.01,-23.18,-0.40,5365.98,5.37
632,空头进场,2025-12-28 13:00,short,2933.06,2,5866.12,-9.32,-0.16,0.42,0.01,-23.18,-0.40,5365.98,5.37
633,多头出场,2025-12-29 04:00,short,2930.38,2,5875.44,-14.68,-0.25,41.12,0.70,-25.8,-0.44,5351.3,5.35
633,多头进场,2025-12-28 16:00,long,2937.72,2,5875.44,-14.68,-0.25,41.12,0.70,-25.8,-0.44,5351.3,5.35
634,空头出场,2025-12-29 07:00,long,2948.75,2,5860.76,-36.74,-0.63,6.52,0.11,-45.8,-0.78,5314.56,5.31
634,空头进场,2025-12-29 04:00,short,2930.38,2,5860.76,-36.74,-0.63,6.52,0.11,-45.8,-0.78,5314.56,5.31
635,多头出场,2025-12-29 19:00,short,2957.97,2,5897.5,18.44,0.31,209.72,3.56,-11.28,-0.19,5333,5.33
635,多头进场,2025-12-29 07:00,long,2948.75,2,5897.5,18.44,0.31,209.72,3.56,-11.28,-0.19,5333,5.33
636,空头出场,2025-12-30 13:00,long,2938.44,2,5915.94,39.06,0.66,97.72,1.65,-10.06,-0.17,5372.06,5.37
636,空头进场,2025-12-29 19:00,short,2957.97,2,5915.94,39.06,0.66,97.72,1.65,-10.06,-0.17,5372.06,5.37
637,多头出场,2025-12-31 01:00,short,2973.43,2,5876.88,69.98,1.19,133.24,2.27,-2.32,-0.04,5442.04,5.44
637,多头进场,2025-12-30 13:00,long,2938.44,2,5876.88,69.98,1.19,133.24,2.27,-2.32,-0.04,5442.04,5.44
638,空头出场,2025-12-31 07:00,long,2970.38,2,5946.86,6.1,0.10,60.4,1.02,-4.28,-0.07,5448.14,5.45
638,空头进场,2025-12-31 01:00,short,2973.43,2,5946.86,6.1,0.10,60.4,1.02,-4.28,-0.07,5448.14,5.45
639,多头出场,2025-12-31 13:00,short,2972.17,2,5940.76,3.58,0.06,22.52,0.38,-22.04,-0.37,5451.72,5.45
639,多头进场,2025-12-31 07:00,long,2970.38,2,5940.76,3.58,0.06,22.52,0.38,-22.04,-0.37,5451.72,5.45
640,空头出场,2025-12-31 19:00,long,2999.09,2,5944.34,-53.84,-0.91,21.78,0.37,-55.6,-0.94,5397.88,5.40
640,空头进场,2025-12-31 13:00,short,2972.17,2,5944.34,-53.84,-0.91,21.78,0.37,-55.6,-0.94,5397.88,5.40
641,多头出场,2026-01-01 01:00,short,2972.71,2,5998.18,-52.76,-0.88,48.56,0.81,-83.46,-1.39,5345.12,5.35
641,多头进场,2025-12-31 19:00,long,2999.09,2,5998.18,-52.76,-0.88,48.56,0.81,-83.46,-1.39,5345.12,5.35
642,空头出场,2026-01-01 10:00,long,2978.44,2,5945.42,-11.46,-0.19,24.36,0.41,-24.06,-0.40,5333.66,5.33
642,空头进场,2026-01-01 01:00,short,2972.71,2,5945.42,-11.46,-0.19,24.36,0.41,-24.06,-0.40,5333.66,5.33
643,多头出场,2026-01-03 13:00,short,3110.98,2,5956.88,265.08,4.45,334.36,5.61,-18.48,-0.31,5598.74,5.60
643,多头进场,2026-01-01 10:00,long,2978.44,2,5956.88,265.08,4.45,334.36,5.61,-18.48,-0.31,5598.74,5.60
644,空头出场,2026-01-04 04:00,long,3114.31,2,6221.96,-6.66,-0.11,70.64,1.14,-11.96,-0.19,5592.08,5.59
644,空头进场,2026-01-03 13:00,short,3110.98,2,6221.96,-6.66,-0.11,70.64,1.14,-11.96,-0.19,5592.08,5.59
645,多头出场,2026-01-04 16:00,short,3137.45,2,6228.62,46.28,0.74,99.86,1.60,-4.78,-0.08,5638.36,5.64
645,多头进场,2026-01-04 04:00,long,3114.31,2,6228.62,46.28,0.74,99.86,1.60,-4.78,-0.08,5638.36,5.64
646,空头出场,2026-01-05 04:00,long,3140.18,2,6274.9,-5.46,-0.09,37.6,0.60,-19.2,-0.31,5632.9,5.63
646,空头进场,2026-01-04 16:00,short,3137.45,2,6274.9,-5.46,-0.09,37.6,0.60,-19.2,-0.31,5632.9,5.63
647,多头出场,2026-01-05 13:00,short,3148.51,2,6280.36,16.66,0.27,153.52,2.44,-13.34,-0.21,5649.56,5.65
647,多头进场,2026-01-05 04:00,long,3140.18,2,6280.36,16.66,0.27,153.52,2.44,-13.34,-0.21,5649.56,5.65
648,空头出场,2026-01-05 16:00,long,3162.31,2,6297.02,-27.6,-0.44,23.82,0.38,-43.7,-0.69,5621.96,5.62
648,空头进场,2026-01-05 13:00,short,3148.51,2,6297.02,-27.6,-0.44,23.82,0.38,-43.7,-0.69,5621.96,5.62
649,多头出场,2026-01-05 22:00,short,3164.87,2,6324.62,5.12,0.08,39.96,0.63,-55.08,-0.87,5627.08,5.63
649,多头进场,2026-01-05 16:00,long,3162.31,2,6324.62,5.12,0.08,39.96,0.63,-55.08,-0.87,5627.08,5.63
650,空头出场,2026-01-06 01:00,long,3211.8,2,6329.74,-93.86,-1.48,24.92,0.39,-122.74,-1.94,5533.22,5.53
650,空头进场,2026-01-05 22:00,short,3164.87,2,6329.74,-93.86,-1.48,24.92,0.39,-122.74,-1.94,5533.22,5.53
651,多头出场,2026-01-06 10:00,short,3217,2,6423.6,10.4,0.16,101.16,1.57,-47.48,-0.74,5543.62,5.54
651,多头进场,2026-01-06 01:00,long,3211.8,2,6423.6,10.4,0.16,101.16,1.57,-47.48,-0.74,5543.62,5.54
652,空头出场,2026-01-06 19:00,long,3237.77,2,6434,-41.54,-0.65,11.12,0.17,-69.82,-1.09,5502.08,5.50
652,空头进场,2026-01-06 10:00,short,3217,2,6434,-41.54,-0.65,11.12,0.17,-69.82,-1.09,5502.08,5.50
653,多头出场,2026-01-07 01:00,short,3196.32,2,6475.54,-82.9,-1.28,138.02,2.13,-93.06,-1.44,5419.18,5.42
653,多头进场,2026-01-06 19:00,long,3237.77,2,6475.54,-82.9,-1.28,138.02,2.13,-93.06,-1.44,5419.18,5.42
654,空头出场,2026-01-07 04:00,long,3242.4,2,6392.64,-92.16,-1.44,25.2,0.39,-108.1,-1.69,5327.02,5.33
654,空头进场,2026-01-07 01:00,short,3196.32,2,6392.64,-92.16,-1.44,25.2,0.39,-108.1,-1.69,5327.02,5.33
655,多头出场,2026-01-07 13:00,short,3247.5,2,6484.8,10.2,0.16,115.76,1.79,-8.06,-0.12,5337.22,5.34
655,多头进场,2026-01-07 04:00,long,3242.4,2,6484.8,10.2,0.16,115.76,1.79,-8.06,-0.12,5337.22,5.34
656,空头出场,2026-01-08 07:00,long,3167.6,2,6495,159.8,2.46,242.04,3.73,-29.48,-0.45,5497.02,5.50
656,空头进场,2026-01-07 13:00,short,3247.5,2,6495,159.8,2.46,242.04,3.73,-29.48,-0.45,5497.02,5.50
657,多头出场,2026-01-08 10:00,short,3156.86,2,6335.2,-21.48,-0.34,27.7,0.44,-43.06,-0.68,5475.54,5.48
657,多头进场,2026-01-08 07:00,long,3167.6,2,6335.2,-21.48,-0.34,27.7,0.44,-43.06,-0.68,5475.54,5.48
658,空头出场,2026-01-09 01:00,long,3132.24,2,6313.72,49.24,0.78,208.4,3.30,-14.42,-0.23,5524.78,5.52
658,空头进场,2026-01-08 10:00,short,3156.86,2,6313.72,49.24,0.78,208.4,3.30,-14.42,-0.23,5524.78,5.52
659,多头出场,2026-01-09 04:00,short,3105.63,2,6264.48,-53.22,-0.85,1.32,0.02,-90.5,-1.44,5471.56,5.47
659,多头进场,2026-01-09 01:00,long,3132.24,2,6264.48,-53.22,-0.85,1.32,0.02,-90.5,-1.44,5471.56,5.47
660,空头出场,2026-01-09 10:00,long,3106.63,2,6211.26,-2,-0.03,49.08,0.79,-75,-1.21,5469.56,5.47
660,空头进场,2026-01-09 04:00,short,3105.63,2,6211.26,-2,-0.03,49.08,0.79,-75,-1.21,5469.56,5.47
661,多头出场,2026-01-09 16:00,short,3079.95,2,6213.26,-53.36,-0.86,32.22,0.52,-83.64,-1.35,5416.2,5.42
661,多头进场,2026-01-09 10:00,long,3106.63,2,6213.26,-53.36,-0.86,32.22,0.52,-83.64,-1.35,5416.2,5.42
662,空头出场,2026-01-10 01:00,long,3111.58,2,6159.9,-63.26,-1.03,44.86,0.73,-122.86,-1.99,5352.94,5.35
662,空头进场,2026-01-09 16:00,short,3079.95,2,6159.9,-63.26,-1.03,44.86,0.73,-122.86,-1.99,5352.94,5.35
663,多头出场,2026-01-10 04:00,short,3070.94,2,6223.16,-81.28,-1.31,8.36,0.13,-89.92,-1.44,5271.66,5.27
663,多头进场,2026-01-10 01:00,long,3111.58,2,6223.16,-81.28,-1.31,8.36,0.13,-89.92,-1.44,5271.66,5.27
664,空头出场,2026-01-10 07:00,long,3085.57,2,6141.88,-29.26,-0.48,13.9,0.23,-39.12,-0.64,5242.4,5.24
664,空头进场,2026-01-10 04:00,short,3070.94,2,6141.88,-29.26,-0.48,13.9,0.23,-39.12,-0.64,5242.4,5.24
665,多头出场,2026-01-10 13:00,short,3082.65,2,6171.14,-5.84,-0.09,9.38,0.15,-21.28,-0.34,5236.56,5.24
665,多头进场,2026-01-10 07:00,long,3085.57,2,6171.14,-5.84,-0.09,9.38,0.15,-21.28,-0.34,5236.56,5.24
666,空头出场,2026-01-10 16:00,long,3086.37,2,6165.3,-7.44,-0.12,6.22,0.10,-13.6,-0.22,5229.12,5.23
666,空头进场,2026-01-10 13:00,short,3082.65,2,6165.3,-7.44,-0.12,6.22,0.10,-13.6,-0.22,5229.12,5.23
667,多头出场,2026-01-11 04:00,short,3085.76,2,6172.74,-1.22,-0.02,26.56,0.43,-2.64,-0.04,5227.9,5.23
667,多头进场,2026-01-10 16:00,long,3086.37,2,6172.74,-1.22,-0.02,26.56,0.43,-2.64,-0.04,5227.9,5.23
668,空头出场,2026-01-11 10:00,long,3088.53,2,6171.52,-5.54,-0.09,21.72,0.35,-15,-0.24,5222.36,5.22
668,空头进场,2026-01-11 04:00,short,3085.76,2,6171.52,-5.54,-0.09,21.72,0.35,-15,-0.24,5222.36,5.22
669,多头出场,2026-01-12 04:00,short,3111.11,2,6177.06,45.16,0.73,108.86,1.76,-5.1,-0.08,5267.52,5.27
669,多头进场,2026-01-11 10:00,long,3088.53,2,6177.06,45.16,0.73,108.86,1.76,-5.1,-0.08,5267.52,5.27
670,空头出场,2026-01-12 07:00,long,3119.7,2,6222.22,-17.18,-0.28,44.64,0.72,-20.58,-0.33,5250.34,5.25
670,空头进场,2026-01-12 04:00,short,3111.11,2,6222.22,-17.18,-0.28,44.64,0.72,-20.58,-0.33,5250.34,5.25
671,多头出场,2026-01-12 16:00,short,3111.45,2,6239.4,-16.5,-0.26,94.88,1.52,-51.42,-0.82,5233.84,5.23
671,多头进场,2026-01-12 07:00,long,3119.7,2,6239.4,-16.5,-0.26,94.88,1.52,-51.42,-0.82,5233.84,5.23
672,空头出场,2026-01-13 13:00,long,3128.31,2,6222.9,-33.72,-0.54,96.36,1.55,-62.96,-1.01,5200.12,5.20
672,空头进场,2026-01-12 16:00,short,3111.45,2,6222.9,-33.72,-0.54,96.36,1.55,-62.96,-1.01,5200.12,5.20
673,多头出场,2026-01-14 19:00,short,3284.43,2,6256.62,312.24,4.99,465.22,7.44,-19.34,-0.31,5512.36,5.51
673,多头进场,2026-01-13 13:00,long,3128.31,2,6256.62,312.24,4.99,465.22,7.44,-19.34,-0.31,5512.36,5.51
674,空头出场,2026-01-14 22:00,long,3347.62,2,6568.86,-126.38,-1.92,9.64,0.15,-142.46,-2.17,5385.98,5.39
674,空头进场,2026-01-14 19:00,short,3284.43,2,6568.86,-126.38,-1.92,9.64,0.15,-142.46,-2.17,5385.98,5.39
675,多头出场,2026-01-15 07:00,short,3353.02,2,6695.24,10.8,0.16,103.02,1.54,-66.28,-0.99,5396.78,5.40
675,多头进场,2026-01-14 22:00,long,3347.62,2,6695.24,10.8,0.16,103.02,1.54,-66.28,-0.99,5396.78,5.40
676,空头出场,2026-01-15 16:00,long,3336.96,2,6706.04,32.12,0.48,148.84,2.22,-5.8,-0.09,5428.9,5.43
676,空头进场,2026-01-15 07:00,short,3353.02,2,6706.04,32.12,0.48,148.84,2.22,-5.8,-0.09,5428.9,5.43
677,多头出场,2026-01-16 01:00,short,3301.53,2,6673.92,-70.86,-1.06,94.74,1.42,-100.96,-1.51,5358.04,5.36
677,多头进场,2026-01-15 16:00,long,3336.96,2,6673.92,-70.86,-1.06,94.74,1.42,-100.96,-1.51,5358.04,5.36
678,空头出场,2026-01-16 07:00,long,3319.07,2,6603.06,-35.08,-0.53,51.82,0.78,-42.46,-0.64,5322.96,5.32
678,空头进场,2026-01-16 01:00,short,3301.53,2,6603.06,-35.08,-0.53,51.82,0.78,-42.46,-0.64,5322.96,5.32
679,多头出场,2026-01-16 10:00,short,3302.58,2,6638.14,-32.98,-0.50,13.42,0.20,-55.56,-0.84,5289.98,5.29
679,多头进场,2026-01-16 07:00,long,3319.07,2,6638.14,-32.98,-0.50,13.42,0.20,-55.56,-0.84,5289.98,5.29
680,空头出场,2026-01-16 13:00,long,3308.37,2,6605.16,-11.58,-0.18,51.52,0.78,-24.46,-0.37,5278.4,5.28
680,空头进场,2026-01-16 10:00,short,3302.58,2,6605.16,-11.58,-0.18,51.52,0.78,-24.46,-0.37,5278.4,5.28
681,多头出场,2026-01-16 19:00,short,3300.97,2,6616.74,-14.8,-0.22,20.96,0.32,-31.7,-0.48,5263.6,5.26
681,多头进场,2026-01-16 13:00,long,3308.37,2,6616.74,-14.8,-0.22,20.96,0.32,-31.7,-0.48,5263.6,5.26
682,空头出场,2026-01-17 07:00,long,3295.39,2,6601.94,11.16,0.17,97.26,1.47,-31.86,-0.48,5274.76,5.27
682,空头进场,2026-01-16 19:00,short,3300.97,2,6601.94,11.16,0.17,97.26,1.47,-31.86,-0.48,5274.76,5.27
683,多头出场,2026-01-17 10:00,short,3291.15,2,6590.78,-8.48,-0.13,1.88,0.03,-25.1,-0.38,5266.28,5.27
683,多头进场,2026-01-17 07:00,long,3295.39,2,6590.78,-8.48,-0.13,1.88,0.03,-25.1,-0.38,5266.28,5.27
684,空头出场,2026-01-17 16:00,long,3295.27,2,6582.3,-8.24,-0.13,12.46,0.19,-8.32,-0.13,5258.04,5.26
684,空头进场,2026-01-17 10:00,short,3291.15,2,6582.3,-8.24,-0.13,12.46,0.19,-8.32,-0.13,5258.04,5.26
685,多头出场,2026-01-18 07:00,short,3309.37,2,6590.54,28.2,0.43,66.86,1.01,-7.86,-0.12,5286.24,5.29
685,多头进场,2026-01-17 16:00,long,3295.27,2,6590.54,28.2,0.43,66.86,1.01,-7.86,-0.12,5286.24,5.29
686,空头出场,2026-01-18 13:00,long,3315.21,2,6618.74,-11.68,-0.18,27.88,0.42,-15.42,-0.23,5274.56,5.27
686,空头进场,2026-01-18 07:00,short,3309.37,2,6618.74,-11.68,-0.18,27.88,0.42,-15.42,-0.23,5274.56,5.27
687,多头出场,2026-01-19 07:00,short,3282.99,2,6630.42,-64.44,-0.97,104.62,1.58,-74.32,-1.12,5210.12,5.21
687,多头进场,2026-01-18 13:00,long,3315.21,2,6630.42,-64.44,-0.97,104.62,1.58,-74.32,-1.12,5210.12,5.21
688,空头出场,2026-01-20 01:00,long,3218.85,2,6565.98,128.28,1.95,209.8,3.20,-0.04,0.00,5338.4,5.34
688,空头进场,2026-01-19 07:00,short,3282.99,2,6565.98,128.28,1.95,209.8,3.20,-0.04,0.00,5338.4,5.34
689,多头出场,2026-01-20 07:00,short,3188.41,2,6437.7,-60.88,-0.95,10.86,0.17,-106.44,-1.65,5277.52,5.28
689,多头进场,2026-01-20 01:00,long,3218.85,2,6437.7,-60.88,-0.95,10.86,0.17,-106.44,-1.65,5277.52,5.28
690,空头出场,2026-01-21 13:00,long,2989.33,2,6376.82,398.16,6.24,538.04,8.44,-19.8,-0.31,5675.68,5.68
690,空头进场,2026-01-20 07:00,short,3188.41,2,6376.82,398.16,6.24,538.04,8.44,-19.8,-0.31,5675.68,5.68
691,多头出场,2026-01-21 16:00,short,2961.75,2,5978.66,-55.16,-0.92,1.06,0.02,-71.1,-1.19,5620.52,5.62
691,多头进场,2026-01-21 13:00,long,2989.33,2,5978.66,-55.16,-0.92,1.06,0.02,-71.1,-1.19,5620.52,5.62
692,空头出场,2026-01-21 22:00,long,2977.78,2,5923.5,-32.06,-0.54,124.2,2.10,-55.24,-0.93,5588.46,5.59
692,空头进场,2026-01-21 16:00,short,2961.75,2,5923.5,-32.06,-0.54,124.2,2.10,-55.24,-0.93,5588.46,5.59
693,多头出场,2026-01-22 01:00,short,2900.4,2,5955.56,-154.76,-2.60,86.38,1.45,-226.92,-3.81,5433.7,5.43
693,多头进场,2026-01-21 22:00,long,2977.78,2,5955.56,-154.76,-2.60,86.38,1.45,-226.92,-3.81,5433.7,5.43
694,空头出场,2026-01-22 04:00,long,3026.89,2,5800.8,-252.98,-4.36,31,0.53,-328.98,-5.67,5180.72,5.18
694,空头进场,2026-01-22 01:00,short,2900.4,2,5800.8,-252.98,-4.36,31,0.53,-328.98,-5.67,5180.72,5.18
695,多头出场,2026-01-22 19:00,short,2984.4,2,6053.78,-84.98,-1.40,28.6,0.47,-115.08,-1.90,5095.74,5.10
695,多头进场,2026-01-22 04:00,long,3026.89,2,6053.78,-84.98,-1.40,28.6,0.47,-115.08,-1.90,5095.74,5.10
696,空头出场,2026-01-23 13:00,long,2965.92,2,5968.8,36.96,0.62,158.06,2.65,-44.02,-0.74,5132.7,5.13
696,空头进场,2026-01-22 19:00,short,2984.4,2,5968.8,36.96,0.62,158.06,2.65,-44.02,-0.74,5132.7,5.13
697,多头出场,2026-01-23 16:00,short,2925.09,2,5931.84,-81.66,-1.38,12.84,0.22,-91.7,-1.55,5051.04,5.05
697,多头进场,2026-01-23 13:00,long,2965.92,2,5931.84,-81.66,-1.38,12.84,0.22,-91.7,-1.55,5051.04,5.05
698,空头出场,2026-01-24 01:00,long,2984.69,2,5850.18,-119.2,-2.04,68.54,1.17,-181.02,-3.09,4931.84,4.93
698,空头进场,2026-01-23 16:00,short,2925.09,2,5850.18,-119.2,-2.04,68.54,1.17,-181.02,-3.09,4931.84,4.93
699,多头出场,2026-01-24 04:00,short,2937.39,2,5969.38,-94.6,-1.58,39.08,0.65,-111.42,-1.87,4837.24,4.84
699,多头进场,2026-01-24 01:00,long,2984.69,2,5969.38,-94.6,-1.58,39.08,0.65,-111.42,-1.87,4837.24,4.84
700,空头出场,2026-01-24 07:00,long,2953.73,2,5874.78,-32.68,-0.56,3,0.05,-43.44,-0.74,4804.56,4.80
700,空头进场,2026-01-24 04:00,short,2937.39,2,5874.78,-32.68,-0.56,3,0.05,-43.44,-0.74,4804.56,4.80
701,多头出场,2026-01-24 22:00,short,2955.81,2,5907.46,4.16,0.07,25.64,0.43,-25.08,-0.42,4808.72,4.81
701,多头进场,2026-01-24 07:00,long,2953.73,2,5907.46,4.16,0.07,25.64,0.43,-25.08,-0.42,4808.72,4.81
702,空头出场,2026-01-25 01:00,long,2960.53,2,5911.62,-9.44,-0.16,14.2,0.24,-17.14,-0.29,4799.28,4.80
702,空头进场,2026-01-24 22:00,short,2955.81,2,5911.62,-9.44,-0.16,14.2,0.24,-17.14,-0.29,4799.28,4.80
